start_date,home_team,home_points,away_team,away_points
2018-09-22T16:00:00.000Z,Maryland,42,Minnesota,13
2018-09-22T16:00:00.000Z,Missouri,29,Georgia,43
2018-09-22T16:00:00.000Z,Iowa State,26,Akron,13
2018-09-22T16:00:00.000Z,Toledo,63,Nevada,44
2018-09-22T16:00:00.000Z,Wake Forest,27,Notre Dame,56
2018-09-22T16:00:00.000Z,Ole Miss,38,Kent State,17
2018-09-22T16:00:00.000Z,Michigan,56,Nebraska,10
2018-09-22T16:20:00.000Z,North Carolina,38,Pittsburgh,35
2018-09-22T16:30:00.000Z,Virginia,27,Louisville,3
2018-09-22T17:00:00.000Z,Colgate,45,Lafayette,0
2018-09-22T17:00:00.000Z,Bryant,49,Robert Morris,46
2018-09-22T17:00:00.000Z,Fordham,13,Central Connecticut,24
2018-09-22T17:00:00.000Z,Stetson,19,Marist,14
2018-09-22T17:00:00.000Z,Dayton,42,Davidson,21
2018-09-22T17:05:00.000Z,Holy Cross,14,Dartmouth,34
2018-09-22T18:00:00.000Z,Valparaiso,20,Truman State,34
2018-09-22T18:00:00.000Z,Georgia State,15,Western Michigan,34
2018-09-22T18:00:00.000Z,Georgetown,15,Columbia,23
2018-09-22T18:00:00.000Z,North Dakota State,38,Delaware,10
2018-09-22T19:00:00.000Z,Eastern Illinois,40,Tennessee State,41
2018-09-22T19:00:00.000Z,UT Martin,37,Austin Peay,7
2018-09-22T19:00:00.000Z,Pennsylvania,30,Lehigh,10
2018-09-22T19:00:00.000Z,Cornell,24,Yale,30
2018-09-22T19:00:00.000Z,Montana,41,Sacramento State,34
2018-09-22T19:00:00.000Z,Bethune-Cookman,35,Howard,41
2018-09-22T19:00:00.000Z,Colorado State,19,Illinois State,35
2018-09-22T19:00:00.000Z,Central Michigan,17,Maine,5
2018-09-22T19:00:00.000Z,Bowling Green,23,Miami (OH),38
2018-09-22T19:00:00.000Z,Ball State,20,Western Kentucky,28
2018-09-22T19:30:00.000Z,Ohio State,49,Tulane,6
2018-09-22T19:30:00.000Z,Old Dominion,49,Virginia Tech,35
2018-09-22T19:30:00.000Z,Alabama,45,Texas A&M,23
2018-09-22T19:30:00.000Z,Baylor,26,Kansas,7
2018-09-22T19:30:00.000Z,Georgia Tech,21,Clemson,49
2018-09-22T19:30:00.000Z,James Madison,51,William & Mary,0
2018-09-22T19:30:00.000Z,Miami,31,Florida International,17
2018-09-22T19:30:00.000Z,West Virginia,35,Kansas State,6
2018-09-22T19:30:00.000Z,Florida State,37,Northern Illinois,19
2018-09-22T19:30:00.000Z,UMass,49,Charlotte,31
2018-09-22T19:30:00.000Z,Duke,55,North Carolina Central,13
2018-09-22T19:30:00.000Z,Appalachian State,72,Gardner-Webb,7
2018-09-22T19:30:00.000Z,Western Carolina,52,VMI,50
2018-09-22T20:00:00.000Z,Eastern Kentucky,23,Southeast Missouri State,14
2018-09-22T20:00:00.000Z,Mercer,31,The Citadel,38
2018-09-22T20:00:00.000Z,Syracuse,51,Connecticut,21
2018-09-22T20:00:00.000Z,Oregon State,14,Arizona,35
2018-09-22T20:00:00.000Z,Vanderbilt,14,South Carolina,37
2018-09-22T20:05:00.000Z,Eastern Washington,70,Cal Poly,17
2018-09-22T20:30:00.000Z,Princeton,51,Monmouth,9
2018-09-22T20:30:00.000Z,Texas,31,TCU,16
2018-09-22T21:00:00.000Z,North Dakota,21,Idaho State,25
2018-09-22T21:00:00.000Z,Alabama A&M,27,Southern,29
2018-09-22T21:00:00.000Z,Northern Iowa,44,Hampton,0
2018-09-22T21:05:00.000Z,Portland State,23,Montana State,43
2018-09-22T21:30:00.000Z,Nicholls,27,Sam Houston State,7
2018-09-22T22:00:00.000Z,Charleston Southern,22,Elon,31
2018-09-22T22:00:00.000Z,Florida A&M,31,Savannah State,13
2018-09-22T22:00:00.000Z,North Carolina A&T,13,Morgan State,16
2018-09-22T22:00:00.000Z,South Carolina State,7,Norfolk State,17
2018-09-22T22:00:00.000Z,Wagner,14,Sacred Heart,41
2018-09-22T22:00:00.000Z,Villanova,49,Bucknell,7
2018-09-22T22:00:00.000Z,BYU,30,McNeese,3
2018-09-22T22:00:00.000Z,Campbell,42,Shaw,0
2018-09-22T22:00:00.000Z,Stony Brook,36,Richmond,10
2018-09-22T22:00:00.000Z,Kennesaw State,70,Clark Atlanta,13
2018-09-22T22:00:00.000Z,Liberty,7,North Texas,47
2018-09-22T23:00:00.000Z,Mississippi Valley State,20,Alcorn State,56
2018-09-22T23:00:00.000Z,Grambling,34,Alabama State,0
2018-09-22T23:00:00.000Z,Northern Arizona,31,Southern Utah,23
2018-09-22T23:00:00.000Z,Chattanooga,27,Samford,20
2018-09-22T23:00:00.000Z,Jacksonville State,48,Tennessee Tech,20
2018-09-22T23:00:00.000Z,Lamar,24,Southeastern Louisiana,30
2018-09-22T23:00:00.000Z,Stephen F. Austin,24,Abilene Christian,21
2018-09-22T23:00:00.000Z,UC Davis,44,Idaho,21
2018-09-22T23:00:00.000Z,Presbyterian College,41,Bluefield College,10
2018-09-22T23:00:00.000Z,Albany,35,St Francis (PA),28
2018-09-22T23:00:00.000Z,Arkansas-Pine Bluff,13,Prairie View,62
2018-09-22T23:00:00.000Z,North Alabama,37,Azusa Pacific,35
2018-09-22T23:00:00.000Z,Oklahoma State,17,Texas Tech,41
2018-09-22T23:00:00.000Z,UT San Antonio,25,Texas State,21
2018-09-22T23:00:00.000Z,LSU,38,Louisiana Tech,21
2018-09-22T23:00:00.000Z,Arkansas State,27,UNLV,20
2018-09-22T23:00:00.000Z,Louisiana Monroe,27,Troy,35
2018-09-22T23:00:00.000Z,Kentucky,28,Mississippi State,7
2018-09-22T23:00:00.000Z,Louisiana,28,Coastal Carolina,30
2018-09-22T23:00:00.000Z,Tennessee,21,Florida,47
2018-09-22T23:00:00.000Z,Oklahoma,28,Army,21
2018-09-22T23:00:00.000Z,Southern Mississippi,40,Rice,22
2018-09-22T23:00:00.000Z,Marshall,20,NC State,37
2018-09-22T23:30:00.000Z,Indiana,21,Michigan State,35
2018-09-22T23:30:00.000Z,East Tennessee State,29,Furman,27
2018-09-22T23:30:00.000Z,UTEP,20,New Mexico State,27
2018-09-22T23:30:00.000Z,Auburn,34,Arkansas,3
2018-09-23T00:00:00.000Z,Weber State,45,Northern Colorado,28
2018-09-23T00:00:00.000Z,Memphis,52,South Alabama,35
2018-09-23T00:00:00.000Z,Oregon,31,Stanford,38
2018-09-23T00:00:00.000Z,South Florida,20,East Carolina,13
2018-09-23T00:00:00.000Z,Houston,70,Texas Southern,14
2018-09-23T00:35:00.000Z,Iowa,17,Wisconsin,28
2018-09-23T02:30:00.000Z,San Diego State,23,Eastern Michigan,20
2018-09-23T02:30:00.000Z,Washington,27,Arizona State,20
2018-09-23T02:30:00.000Z,Utah State,42,Air Force,32
2018-09-23T03:59:00.000Z,Hawai'i,42,Duquesne,21
2018-09-27T23:00:00.000Z,North Carolina A&T,31,South Carolina State,16
2018-09-27T23:00:00.000Z,Indiana State,0,Northern Iowa,33
2018-09-27T23:00:00.000Z,Presbyterian College,10,Lindsey Wilson,0
2018-09-28T00:00:00.000Z,Miami,47,North Carolina,10
2018-09-28T22:00:00.000Z,Columbia,10,Princeton,45
2018-09-28T23:00:00.000Z,Harvard,16,Rhode Island,23
2018-09-29T00:00:00.000Z,Tulane,40,Memphis,24
2018-09-29T01:00:00.000Z,Colorado,38,UCLA,16
2018-09-29T16:00:00.000Z,Alabama,56,Louisiana,14
2018-09-29T16:00:00.000Z,Texas A&M,24,Arkansas,17
2018-09-29T16:00:00.000Z,Clemson,27,Syracuse,23
2018-09-29T16:00:00.000Z,Texas Tech,34,West Virginia,42
2018-09-29T16:00:00.000Z,Buffalo,13,Army,42
2018-09-29T16:00:00.000Z,Kansas,28,Oklahoma State,48
2018-09-29T16:00:00.000Z,Michigan State,31,Central Michigan,20
2018-09-29T16:00:00.000Z,Georgia Tech,63,Bowling Green,17
2018-09-29T16:00:00.000Z,Boston College,45,Temple,35
2018-09-29T16:00:00.000Z,Rutgers,17,Indiana,24
2018-09-29T16:20:00.000Z,NC State,35,Virginia,21
2018-09-29T17:00:00.000Z,Marist,28,Dayton,17
2018-09-29T17:00:00.000Z,Brown,35,Georgetown,7
2018-09-29T17:00:00.000Z,Yale,35,Maine,14
2018-09-29T17:00:00.000Z,Monmouth,54,Wagner,47
2018-09-29T17:00:00.000Z,Butler,24,Morehead State,21
2018-09-29T17:00:00.000Z,Jacksonville,9,Drake,41
2018-09-29T17:05:00.000Z,Holy Cross,16,Bucknell,19
2018-09-29T17:30:00.000Z,Cornell,43,Sacred Heart,24
2018-09-29T17:30:00.000Z,VMI,38,Mercer,48
2018-09-29T17:30:00.000Z,Elon,30,New Hampshire,9
2018-09-29T17:30:00.000Z,Dartmouth,37,Pennsylvania,14
2018-09-29T18:00:00.000Z,Georgia State,46,Louisiana Monroe,14
2018-09-29T18:00:00.000Z,Hampton,14,Charleston Southern,48
2018-09-29T18:00:00.000Z,Furman,44,Western Carolina,38
2018-09-29T18:00:00.000Z,Valparaiso,35,Davidson,40
2018-09-29T18:00:00.000Z,Northern Colorado,13,North Dakota,38
2018-09-29T18:00:00.000Z,Ohio,58,UMass,42
2018-09-29T19:00:00.000Z,Missouri State,24,Illinois State,21
2018-09-29T19:00:00.000Z,Montana State,17,Eastern Washington,34
2018-09-29T19:00:00.000Z,Richmond,10,James Madison,63
2018-09-29T19:00:00.000Z,Ball State,52,Kent State,24
2018-09-29T19:30:00.000Z,Georgia,38,Tennessee,12
2018-09-29T19:30:00.000Z,Miami (OH),39,Western Michigan,40
2018-09-29T19:30:00.000Z,Connecticut,7,Cincinnati,49
2018-09-29T19:30:00.000Z,Kansas State,14,Texas,19
2018-09-29T19:30:00.000Z,Appalachian State,52,South Alabama,7
2018-09-29T19:30:00.000Z,Troy,45,Coastal Carolina,21
2018-09-29T19:30:00.000Z,Nebraska,28,Purdue,42
2018-09-29T19:30:00.000Z,Nicholls,50,Lamar,27
2018-09-29T19:30:00.000Z,North Dakota State,21,South Dakota State,17
2018-09-29T19:30:00.000Z,Oklahoma,66,Baylor,33
2018-09-29T19:30:00.000Z,Wake Forest,56,Rice,24
2018-09-29T19:30:00.000Z,UCF,45,Pittsburgh,14
2018-09-29T19:30:00.000Z,East Carolina,37,Old Dominion,35
2018-09-29T19:30:00.000Z,Louisville,24,Florida State,28
2018-09-29T20:00:00.000Z,Auburn,24,Southern Mississippi,13
2018-09-29T20:00:00.000Z,Western Illinois,45,Youngstown State,38
2018-09-29T20:00:00.000Z,Vanderbilt,31,Tennessee State,27
2018-09-29T20:00:00.000Z,Sam Houston State,34,Central Arkansas,31
2018-09-29T20:00:00.000Z,Towson,44,The Citadel,27
2018-09-29T20:00:00.000Z,Air Force,25,Nevada,28
2018-09-29T20:00:00.000Z,St Francis (PA),59,WV Wesleyan,3
2018-09-29T20:00:00.000Z,North Carolina Central,14,Florida A&M,55
2018-09-29T20:00:00.000Z,Norfolk State,54,Delaware State,28
2018-09-29T20:00:00.000Z,Jacksonville State,48,Austin Peay,32
2018-09-29T20:35:00.000Z,Idaho State,56,Northern Arizona,42
2018-09-29T20:47:00.000Z,Northwestern,17,Michigan,20
2018-09-29T21:00:00.000Z,Grambling,16,Prairie View,22
2018-09-29T21:00:00.000Z,Idaho,20,Portland State,7
2018-09-29T21:00:00.000Z,San Diego,49,Stetson,10
2018-09-29T21:00:00.000Z,Jackson State,16,Alabama A&M,21
2018-09-29T22:00:00.000Z,Campbell,30,North Alabama,7
2018-09-29T22:00:00.000Z,Savannah State,20,Bethune-Cookman,35
2018-09-29T22:00:00.000Z,Lafayette,31,Central Connecticut,24
2018-09-29T22:00:00.000Z,Kennesaw State,24,Samford,10
2018-09-29T22:00:00.000Z,Georgia Southern,28,Arkansas State,21
2018-09-29T22:00:00.000Z,Mississippi State,6,Florida,13
2018-09-29T22:00:00.000Z,Gardner-Webb,14,Wofford,45
2018-09-29T22:00:00.000Z,Stony Brook,29,Villanova,27
2018-09-29T22:00:00.000Z,William & Mary,0,Colgate,23
2018-09-29T22:00:00.000Z,Washington State,28,Utah,24
2018-09-29T22:00:00.000Z,New Mexico,43,Liberty,52
2018-09-29T22:00:00.000Z,Eastern Michigan,23,Northern Illinois,26
2018-09-29T23:00:00.000Z,UT San Antonio,30,UTEP,21
2018-09-29T23:00:00.000Z,Middle Tennessee,25,Florida Atlantic,24
2018-09-29T23:00:00.000Z,Wyoming,14,Boise State,34
2018-09-29T23:00:00.000Z,Duke,14,Virginia Tech,31
2018-09-29T23:00:00.000Z,UAB,28,Charlotte,7
2018-09-29T23:00:00.000Z,TCU,17,Iowa State,14
2018-09-29T23:00:00.000Z,Murray State,45,UT Martin,38
2018-09-29T23:00:00.000Z,Southern,3,Alcorn State,20
2018-09-29T23:00:00.000Z,San José State,41,Hawai'i,44
2018-09-29T23:00:00.000Z,SMU,63,Houston Baptist,27
2018-09-29T23:00:00.000Z,Southern Illinois,24,South Dakota,31
2018-09-29T23:00:00.000Z,Abilene Christian,34,Incarnate Word,44
2018-09-29T23:00:00.000Z,McNeese,17,Stephen F. Austin,10
2018-09-29T23:00:00.000Z,Tennessee Tech,38,Eastern Illinois,52
2018-09-29T23:05:00.000Z,Cal Poly,28,Montana,48
2018-09-29T23:30:00.000Z,Florida International,55,Arkansas-Pine Bluff,9
2018-09-29T23:30:00.000Z,East Tennessee State,17,Chattanooga,14
2018-09-29T23:30:00.000Z,Kentucky,24,South Carolina,10
2018-09-29T23:30:00.000Z,Western Kentucky,17,Marshall,20
2018-09-29T23:30:00.000Z,Notre Dame,38,Stanford,17
2018-09-29T23:30:00.000Z,Penn State,26,Ohio State,27
2018-09-29T23:30:00.000Z,North Texas,27,Louisiana Tech,29
2018-09-30T00:00:00.000Z,Southeastern Louisiana,24,Northwestern State,17
2018-09-30T00:30:00.000Z,Washington,35,BYU,7
2018-09-30T01:00:00.000Z,LSU,45,Ole Miss,16
2018-09-30T02:00:00.000Z,Arizona State,52,Oregon State,24
2018-09-30T02:30:00.000Z,Fresno State,49,Toledo,27
2018-09-30T02:30:00.000Z,Arizona,20,USC,24
2018-09-30T02:30:00.000Z,California,24,Oregon,42
2018-10-04T23:30:00.000Z,Troy,37,Georgia State,20
2018-10-05T00:00:00.000Z,Houston,41,Tulsa,26
2018-10-05T22:00:00.000Z,Yale,18,Dartmouth,41
2018-10-05T23:00:00.000Z,Louisville,31,Georgia Tech,66
2018-10-05T23:30:00.000Z,Marshall,24,Middle Tennessee,34
2018-10-06T01:00:00.000Z,BYU,20,Utah State,45
2018-10-06T16:00:00.000Z,Western Michigan,27,Eastern Michigan,24
2018-10-06T16:00:00.000Z,Temple,49,East Carolina,6
2018-10-06T16:00:00.000Z,West Virginia,38,Kansas,22
2018-10-06T16:00:00.000Z,Rutgers,17,Illinois,38
2018-10-06T16:00:00.000Z,Cincinnati,37,Tulane,21
2018-10-06T16:00:00.000Z,Michigan State,19,Northwestern,29
2018-10-06T16:00:00.000Z,Oklahoma,45,Texas,48
2018-10-06T16:00:00.000Z,Michigan,42,Maryland,21
2018-10-06T16:00:00.000Z,Central Michigan,24,Buffalo,34
2018-10-06T16:00:00.000Z,Arkansas,31,Alabama,65
2018-10-06T16:00:00.000Z,South Carolina,37,Missouri,35
2018-10-06T16:00:00.000Z,Morehead State,34,San Diego,51
2018-10-06T16:00:00.000Z,Bucknell,3,Colgate,27
2018-10-06T16:00:00.000Z,New Hampshire,28,Holy Cross,0
2018-10-06T16:20:00.000Z,Pittsburgh,44,Syracuse,37
2018-10-06T16:30:00.000Z,NC State,28,Boston College,23
2018-10-06T17:00:00.000Z,Morgan State,18,South Carolina State,21
2018-10-06T17:00:00.000Z,Duquesne,20,Bryant,21
2018-10-06T17:00:00.000Z,Robert Morris,35,Central Connecticut,56
2018-10-06T17:00:00.000Z,Dayton,53,Valparaiso,20
2018-10-06T17:00:00.000Z,Princeton,66,Lehigh,7
2018-10-06T17:00:00.000Z,Fordham,11,Georgetown,23
2018-10-06T17:00:00.000Z,Davidson,44,Jacksonville,37
2018-10-06T17:00:00.000Z,Rhode Island,48,Brown,0
2018-10-06T17:00:00.000Z,Columbia,34,Marist,24
2018-10-06T17:30:00.000Z,Samford,66,Western Carolina,28
2018-10-06T17:30:00.000Z,James Madison,24,Elon,27
2018-10-06T17:30:00.000Z,Cornell,28,Harvard,24
2018-10-06T18:00:00.000Z,Drake,36,Butler,6
2018-10-06T18:00:00.000Z,Northern Iowa,31,North Dakota State,56
2018-10-06T18:00:00.000Z,Campbell,49,Wagner,3
2018-10-06T18:00:00.000Z,Kennesaw State,56,Presbyterian College,0
2018-10-06T18:00:00.000Z,Sam Houston State,54,Stephen F. Austin,21
2018-10-06T18:00:00.000Z,Northern Colorado,36,UC Davis,49
2018-10-06T18:00:00.000Z,North Carolina Central,40,Howard,35
2018-10-06T18:00:00.000Z,Hampton,41,Lane,8
2018-10-06T19:00:00.000Z,Sacred Heart,27,Pennsylvania,31
2018-10-06T19:00:00.000Z,Illinois State,33,Western Illinois,16
2018-10-06T19:00:00.000Z,South Dakota,35,Missouri State,28
2018-10-06T19:00:00.000Z,Ball State,16,Northern Illinois,24
2018-10-06T19:00:00.000Z,Chattanooga,10,Wofford,21
2018-10-06T19:00:00.000Z,Richmond,28,Delaware,43
2018-10-06T19:00:00.000Z,Alcorn State,25,Alabama State,28
2018-10-06T19:05:00.000Z,Eastern Washington,55,Southern Utah,17
2018-10-06T19:30:00.000Z,Wake Forest,3,Clemson,63
2018-10-06T19:30:00.000Z,Boise State,13,San Diego State,19
2018-10-06T19:30:00.000Z,East Tennessee State,45,Gardner-Webb,0
2018-10-06T19:30:00.000Z,Akron,17,Miami (OH),41
2018-10-06T19:30:00.000Z,William & Mary,25,Albany,22
2018-10-06T19:30:00.000Z,Maine,13,Villanova,10
2018-10-06T19:30:00.000Z,Arkansas-Pine Bluff,27,Jackson State,30
2018-10-06T19:30:00.000Z,Georgia Southern,48,South Alabama,13
2018-10-06T19:30:00.000Z,Toledo,52,Bowling Green,36
2018-10-06T19:30:00.000Z,UMass,42,South Florida,58
2018-10-06T19:30:00.000Z,Minnesota,31,Iowa,48
2018-10-06T19:30:00.000Z,Kent State,26,Ohio,27
2018-10-06T19:30:00.000Z,Oklahoma State,42,Iowa State,48
2018-10-06T19:30:00.000Z,Air Force,35,Navy,7
2018-10-06T19:30:00.000Z,Florida,27,LSU,19
2018-10-06T19:30:00.000Z,Miami,28,Florida State,27
2018-10-06T19:30:00.000Z,Baylor,37,Kansas State,34
2018-10-06T20:00:00.000Z,Colorado,28,Arizona State,21
2018-10-06T20:00:00.000Z,Florida A&M,17,Norfolk State,0
2018-10-06T20:00:00.000Z,UNLV,14,New Mexico,50
2018-10-06T20:00:00.000Z,Bethune-Cookman,41,Mississippi Valley State,27
2018-10-06T20:00:00.000Z,Ole Miss,70,Louisiana Monroe,21
2018-10-06T20:00:00.000Z,Ohio State,49,Indiana,26
2018-10-06T20:00:00.000Z,Towson,52,Stony Brook,28
2018-10-06T20:00:00.000Z,Eastern Kentucky,7,Jacksonville State,56
2018-10-06T20:00:00.000Z,Montana,20,Portland State,22
2018-10-06T21:00:00.000Z,Florida Atlantic,52,Old Dominion,33
2018-10-06T21:00:00.000Z,Incarnate Word,52,Southeastern Louisiana,34
2018-10-06T21:30:00.000Z,Northern Arizona,28,Weber State,24
2018-10-06T21:35:00.000Z,Idaho State,62,Idaho,28
2018-10-06T22:00:00.000Z,Savannah State,23,Charleston Southern,3
2018-10-06T22:00:00.000Z,Youngstown State,17,Southern Illinois,14
2018-10-06T23:00:00.000Z,South Dakota State,54,Indiana State,51
2018-10-06T23:00:00.000Z,Louisiana Tech,7,UAB,28
2018-10-06T23:00:00.000Z,Texas A&M,20,Kentucky,14
2018-10-06T23:00:00.000Z,Texas State,27,Louisiana,42
2018-10-06T23:00:00.000Z,Rice,3,UT San Antonio,20
2018-10-06T23:00:00.000Z,Tennessee Tech,38,Southeast Missouri State,70
2018-10-06T23:00:00.000Z,Eastern Illinois,41,Murray State,48
2018-10-06T23:00:00.000Z,Northwestern State,10,Nicholls,28
2018-10-06T23:00:00.000Z,Austin Peay,49,Tennessee State,34
2018-10-06T23:00:00.000Z,Central Arkansas,66,Houston Baptist,35
2018-10-06T23:00:00.000Z,McNeese,24,Abilene Christian,21
2018-10-06T23:00:00.000Z,Memphis,55,Connecticut,14
2018-10-06T23:00:00.000Z,North Alabama,19,West Florida,24
2018-10-06T23:00:00.000Z,UCF,48,SMU,20
2018-10-06T23:00:00.000Z,Grambling,62,OK Panhandle St,7
2018-10-06T23:00:00.000Z,Delaware State,6,North Carolina A&T,34
2018-10-06T23:00:00.000Z,Texas Southern,21,Alabama A&M,42
2018-10-06T23:30:00.000Z,Wisconsin,41,Nebraska,24
2018-10-06T23:30:00.000Z,UCLA,24,Washington,31
2018-10-06T23:30:00.000Z,Georgia,41,Vanderbilt,13
2018-10-06T23:30:00.000Z,Mississippi State,23,Auburn,9
2018-10-06T23:30:00.000Z,UTEP,24,North Texas,27
2018-10-07T00:00:00.000Z,Virginia Tech,23,Notre Dame,45
2018-10-07T00:00:00.000Z,New Mexico State,49,Liberty,41
2018-10-07T01:00:00.000Z,Oregon State,37,Washington State,56
2018-10-07T01:00:00.000Z,Sacramento State,27,Cal Poly,41
2018-10-07T02:00:00.000Z,Arizona,24,California,17
2018-10-07T02:30:00.000Z,Stanford,21,Utah,40
2018-10-07T02:30:00.000Z,San José State,30,Colorado State,42
2018-10-07T02:30:00.000Z,Nevada,3,Fresno State,21
2018-10-07T03:59:00.000Z,Hawai'i,17,Wyoming,13
2018-10-10T00:00:00.000Z,Arkansas State,9,Appalachian State,35
2018-10-11T23:30:00.000Z,TCU,14,Texas Tech,17
2018-10-11T23:30:00.000Z,Texas State,13,Georgia Southern,15
2018-10-12T23:00:00.000Z,Tulsa,24,South Florida,25
2018-10-12T23:00:00.000Z,Harvard,33,Holy Cross,31
2018-10-13T01:00:00.000Z,San Diego State,21,Air Force,17
2018-10-13T02:00:00.000Z,Utah,42,Arizona,10
2018-10-13T16:00:00.000Z,Buffalo,24,Akron,6
2018-10-13T16:00:00.000Z,Rhode Island,36,Maine,38
2018-10-13T16:00:00.000Z,Presbyterian College,23,Hampton,24
2018-10-13T16:00:00.000Z,Wagner,23,St Francis (PA),22
2018-10-13T16:00:00.000Z,Auburn,24,Tennessee,30
2018-10-13T16:00:00.000Z,Ohio State,30,Minnesota,14
2018-10-13T16:00:00.000Z,Eastern Michigan,28,Toledo,26
2018-10-13T16:00:00.000Z,Northwestern,34,Nebraska,31
2018-10-13T16:00:00.000Z,Vanderbilt,27,Florida,37
2018-10-13T16:00:00.000Z,Kansas State,31,Oklahoma State,12
2018-10-13T16:00:00.000Z,Colgate,31,Cornell,0
2018-10-13T16:00:00.000Z,Indiana,16,Iowa,42
2018-10-13T16:00:00.000Z,Maryland,34,Rutgers,7
2018-10-13T16:20:00.000Z,Georgia Tech,14,Duke,28
2018-10-13T16:30:00.000Z,Lehigh,14,Fordham,43
2018-10-13T16:30:00.000Z,Boston College,38,Louisville,20
2018-10-13T17:00:00.000Z,Villanova,0,James Madison,37
2018-10-13T17:00:00.000Z,Monmouth,36,Bucknell,19
2018-10-13T17:00:00.000Z,Yale,35,Mercer,28
2018-10-13T17:00:00.000Z,Pennsylvania,13,Columbia,10
2018-10-13T17:00:00.000Z,Princeton,48,Brown,10
2018-10-13T17:00:00.000Z,Rice,0,UAB,42
2018-10-13T17:00:00.000Z,Bryant,14,Central Connecticut,48
2018-10-13T17:00:00.000Z,North Carolina A&T,21,Florida A&M,22
2018-10-13T17:00:00.000Z,Howard,55,Delaware State,13
2018-10-13T17:00:00.000Z,Davidson,28,Morehead State,35
2018-10-13T17:00:00.000Z,Furman,34,Wofford,14
2018-10-13T17:00:00.000Z,Jacksonville,17,Marist,20
2018-10-13T17:30:00.000Z,Gardner-Webb,17,Kennesaw State,56
2018-10-13T18:00:00.000Z,North Dakota,41,Montana,14
2018-10-13T18:00:00.000Z,Drake,21,Stetson,23
2018-10-13T18:00:00.000Z,South Carolina State,26,Bethune-Cookman,28
2018-10-13T18:00:00.000Z,Indiana State,26,Missouri State,29
2018-10-13T18:00:00.000Z,Valparaiso,35,Butler,17
2018-10-13T18:00:00.000Z,Murray State,45,Tennessee State,21
2018-10-13T18:00:00.000Z,The Citadel,23,East Tennessee State,26
2018-10-13T18:00:00.000Z,Southeast Missouri State,31,Austin Peay,27
2018-10-13T18:00:00.000Z,North Texas,30,Southern Mississippi,7
2018-10-13T18:00:00.000Z,Liberty,22,Troy,16
2018-10-13T18:30:00.000Z,Notre Dame,19,Pittsburgh,14
2018-10-13T18:30:00.000Z,Miami (OH),31,Kent State,6
2018-10-13T19:00:00.000Z,Bowling Green,35,Western Michigan,42
2018-10-13T19:00:00.000Z,Central Michigan,23,Ball State,24
2018-10-13T19:00:00.000Z,South Dakota State,36,Youngstown State,7
2018-10-13T19:00:00.000Z,Jackson State,23,Mississippi Valley State,7
2018-10-13T19:00:00.000Z,Alabama A&M,26,Alcorn State,35
2018-10-13T19:00:00.000Z,Samford,73,VMI,22
2018-10-13T19:00:00.000Z,UT Martin,34,Eastern Kentucky,35
2018-10-13T19:00:00.000Z,Stephen F. Austin,17,Central Arkansas,27
2018-10-13T19:00:00.000Z,Illinois State,51,Southern Illinois,3
2018-10-13T19:30:00.000Z,Western Carolina,6,Chattanooga,26
2018-10-13T19:30:00.000Z,New Hampshire,7,Stony Brook,35
2018-10-13T19:30:00.000Z,Delaware,28,Elon,16
2018-10-13T19:30:00.000Z,Lafayette,6,Georgetown,13
2018-10-13T19:30:00.000Z,Penn State,17,Michigan State,21
2018-10-13T19:30:00.000Z,Abilene Christian,28,Nicholls,12
2018-10-13T19:30:00.000Z,Oregon,30,Washington,27
2018-10-13T19:30:00.000Z,South Carolina,23,Texas A&M,26
2018-10-13T19:30:00.000Z,LSU,36,Georgia,16
2018-10-13T19:30:00.000Z,Texas,23,Baylor,17
2018-10-13T19:30:00.000Z,Navy,17,Temple,24
2018-10-13T19:30:00.000Z,San José State,3,Army,52
2018-10-13T19:30:00.000Z,Northern Illinois,24,Ohio,21
2018-10-13T19:30:00.000Z,Charlotte,40,Western Kentucky,14
2018-10-13T19:30:00.000Z,Old Dominion,20,Marshall,42
2018-10-13T19:30:00.000Z,Memphis,30,UCF,31
2018-10-13T19:30:00.000Z,Illinois,7,Purdue,46
2018-10-13T20:00:00.000Z,Colorado State,20,New Mexico,18
2018-10-13T20:00:00.000Z,Utah State,59,UNLV,28
2018-10-13T20:00:00.000Z,Montana State,24,Idaho,23
2018-10-13T20:00:00.000Z,Jacksonville State,49,Eastern Illinois,22
2018-10-13T20:00:00.000Z,Lamar,27,Incarnate Word,21
2018-10-13T20:00:00.000Z,Towson,29,William & Mary,13
2018-10-13T21:00:00.000Z,Louisiana,66,New Mexico State,38
2018-10-13T21:00:00.000Z,San Diego,36,Dayton,34
2018-10-13T21:00:00.000Z,Southeastern Louisiana,62,Houston Baptist,52
2018-10-13T21:00:00.000Z,Portland State,35,Northern Colorado,14
2018-10-13T21:00:00.000Z,South Alabama,45,Alabama State,7
2018-10-13T22:00:00.000Z,Charleston Southern,58,Virginia Lynchburg,6
2018-10-13T22:00:00.000Z,Dartmouth,42,Sacred Heart,0
2018-10-13T22:00:00.000Z,Weber State,14,Eastern Washington,6
2018-10-13T22:00:00.000Z,Savannah State,11,Morgan State,18
2018-10-13T22:00:00.000Z,Prairie View,0,Southern,38
2018-10-13T22:00:00.000Z,Coastal Carolina,20,Louisiana Monroe,45
2018-10-13T23:00:00.000Z,Alabama,39,Missouri,10
2018-10-13T23:00:00.000Z,Virginia,16,Miami,13
