start_date,home_team,home_points,away_team,away_points
2022-09-17T19:30:00.000Z,Lafayette,7,William & Mary,34
2022-09-17T20:00:00.000Z,Western Illinois,10,Southern Utah,17
2022-09-17T20:00:00.000Z,Boise State,30,UT Martin,7
2022-09-17T20:00:00.000Z,Wagner,7,St Francis (PA),27
2022-09-17T20:00:00.000Z,Alabama,63,Louisiana Monroe,7
2022-09-17T20:00:00.000Z,Simon Fraser,7,Central Washington,40
2022-09-17T20:00:00.000Z,Hendrix College,10,Howard Payne,67
2022-09-17T20:00:00.000Z,Houston,30,Kansas,48
2022-09-17T20:00:00.000Z,Linfield,21,Redlands,3
2022-09-17T20:00:00.000Z,Colorado State-Pueblo,10,Western State,17
2022-09-17T20:00:00.000Z,Northern Arizona,24,North Dakota,27
2022-09-17T20:00:00.000Z,Erskine,20,Lenoir-Rhyne,42
2022-09-17T20:00:00.000Z,Whitworth,12,Claremont,7
2022-09-17T21:00:00.000Z,Washington State,38,Colorado State,7
2022-09-17T21:00:00.000Z,Bowling Green,34,Marshall,31
2022-09-17T21:00:00.000Z,Rensselaer,37,Worcester Polytechnic,0
2022-09-17T21:00:00.000Z,Wake Forest,37,Liberty,36
2022-09-17T21:00:00.000Z,Northern Iowa,21,Sacramento State,37
2022-09-17T21:00:00.000Z,Southern,0,Texas Southern,24
2022-09-17T22:00:00.000Z,Duke,49,North Carolina A&T,20
2022-09-17T22:00:00.000Z,New Hampshire,27,North Carolina Central,45
2022-09-17T22:00:00.000Z,Mercer,17,The Citadel,0
2022-09-17T22:00:00.000Z,Franklin Pierce,0,St. Anselm,27
2022-09-17T22:00:00.000Z,Virginia Union,42,Livingstone,6
2022-09-17T22:00:00.000Z,Chattanooga,41,North Alabama,14
2022-09-17T22:00:00.000Z,Eastern Kentucky,40,Charleston Southern,17
2022-09-17T22:00:00.000Z,Wayne State (MI),21,Wisconsin-La Crosse,28
2022-09-17T22:00:00.000Z,Averett,23,Brevard College,6
2022-09-17T22:00:00.000Z,Missouri Southern State,40,Central Oklahoma,21
2022-09-17T22:00:00.000Z,Tusculum,10,Wingate,27
2022-09-17T22:00:00.000Z,Morehead State,49,Kentucky Christian,14
2022-09-17T22:00:00.000Z,East Carolina,49,Campbell,10
2022-09-17T22:00:00.000Z,Marist,3,Columbia,38
2022-09-17T22:00:00.000Z,Lake Erie College,37,McKendree,38
2022-09-17T22:00:00.000Z,LSU,31,Mississippi State,16
2022-09-17T22:00:00.000Z,Elon,30,Gardner-Webb,24
2022-09-17T22:00:00.000Z,Anderson (IN),7,Alma College,45
2022-09-17T22:00:00.000Z,Virginia State,42,St. Augustine's,7
2022-09-17T22:00:00.000Z,Bluffton,23,Adrian,58
2022-09-17T23:00:00.000Z,NC State,27,Texas Tech,14
2022-09-17T23:00:00.000Z,Carroll (WI),42,North Park,0
2022-09-17T23:00:00.000Z,Mary Hardin-Baylor,68,Southwestern University,14
2022-09-17T23:00:00.000Z,Georgia State,41,Charlotte,42
2022-09-17T23:00:00.000Z,University of Texas of the Permian Basin,21,Angelo State,34
2022-09-17T23:00:00.000Z,Muskingum,37,Capital,7
2022-09-17T23:00:00.000Z,Tulsa,54,Jacksonville State,17
2022-09-17T23:00:00.000Z,Northern State,23,Minnesota State,22
2022-09-17T23:00:00.000Z,Oklahoma State,63,Arkansas-Pine Bluff,7
2022-09-17T23:00:00.000Z,Arkansas,38,Missouri State,27
2022-09-17T23:00:00.000Z,Middle Tennessee,49,Tennessee State,6
2022-09-17T23:00:00.000Z,Minnesota-Duluth,28,Upper Iowa,6
2022-09-17T23:00:00.000Z,Heidelberg,37,Ohio Northern,3
2022-09-17T23:00:00.000Z,Westminster PA,42,Allegheny,14
2022-09-17T23:00:00.000Z,Lincoln (PA),7,Fayetteville State,19
2022-09-17T23:00:00.000Z,Lincoln (MO),14,Fort Hays State,51
2022-09-17T23:00:00.000Z,Tarleton State,41,Eastern New Mexico,6
2022-09-17T23:00:00.000Z,UW-River Falls,63,Northwestern (MN),27
2022-09-17T23:00:00.000Z,Wisconsin-Stevens Point,35,Simpson College,14
2022-09-17T23:00:00.000Z,Southwestern Oklahoma,48,Southeastern Oklahoma,58
2022-09-17T23:00:00.000Z,Wheaton College (Ill),42,Illinois Wesleyan,7
2022-09-17T23:00:00.000Z,Trinity (TX),52,Texas Lutheran,14
2022-09-17T23:00:00.000Z,Sam Houston State,27,Texas A&M-Commerce,17
2022-09-17T23:00:00.000Z,Tiffin,20,Indianapolis,27
2022-09-17T23:00:00.000Z,South Dakota State,45,Butler,17
2022-09-17T23:00:00.000Z,Prairie View,14,Incarnate Word,31
2022-09-17T23:00:00.000Z,Davidson,56,St. Andrews,6
2022-09-17T23:00:00.000Z,Mississippi Valley State,17,Delta State,28
2022-09-17T23:00:00.000Z,Wisconsin Lutheran,25,Lakeland University,21
2022-09-17T23:00:00.000Z,Henderson State,37,Arkansas-Monticello,27
2022-09-17T23:00:00.000Z,Memphis,44,Arkansas State,32
2022-09-17T23:00:00.000Z,Case Western Reserve,14,Washington & Jefferson,10
2022-09-17T23:00:00.000Z,Grand Valley State,66,Lincoln University (CA),7
2022-09-17T23:00:00.000Z,Arkansas Tech,14,Ouachita Baptist,63
2022-09-17T23:00:00.000Z,Southeastern Louisiana,70,Central Connecticut,6
2022-09-17T23:00:00.000Z,Ohio State,77,Toledo,21
2022-09-17T23:00:00.000Z,Buena Vista,3,Coe,14
2022-09-17T23:00:00.000Z,Lamar,14,Northern Colorado,21
2022-09-17T23:00:00.000Z,Southern Mississippi,64,Northwestern State,10
2022-09-17T23:00:00.000Z,Harding,37,Southern Arkansas,17
2022-09-17T23:00:00.000Z,Northwestern Oklahoma State,23,Oklahoma Baptist,31
2022-09-17T23:00:00.000Z,Miles,7,Valdosta State,55
2022-09-17T23:00:00.000Z,Tennessee Tech,28,Samford,33
2022-09-17T23:00:00.000Z,Lindenwood,37,Keiser University,3
2022-09-17T23:00:00.000Z,Tennessee,63,Akron,6
2022-09-17T23:30:00.000Z,East Tennessee State,14,Furman,27
2022-09-17T23:30:00.000Z,Iowa,27,Nevada,0
2022-09-17T23:30:00.000Z,Boston College,38,Maine,17
2022-09-17T23:30:00.000Z,Florida,31,South Florida,28
2022-09-17T23:30:00.000Z,Illinois State,35,Eastern Illinois,7
2022-09-17T23:30:00.000Z,Rice,33,Louisiana,21
2022-09-17T23:30:00.000Z,Washington,39,Michigan State,28
2022-09-17T23:30:00.000Z,Concordia-St. Paul,23,Sioux Falls,44
2022-09-17T23:30:00.000Z,Maryland,34,SMU,27
2022-09-17T23:30:00.000Z,Florida Atlantic,14,UCF,40
2022-09-17T23:30:00.000Z,Western Michigan,13,Pittsburgh,34
2022-09-18T00:00:00.000Z,Oregon State,68,Montana State,28
2022-09-18T00:00:00.000Z,Pittsburg State,49,Northeastern State,14
2022-09-18T00:00:00.000Z,Midwestern State,28,Michigan Tech,21
2022-09-18T00:00:00.000Z,Kentucky Wesleyan,11,Missouri S&T,6
2022-09-18T00:00:00.000Z,Western New Mexico,35,Western Oregon,30
2022-09-18T00:00:00.000Z,West Texas A&M,24,Texas A&M-Kingsville,31
2022-09-18T00:00:00.000Z,Clemson,48,Louisiana Tech,20
2022-09-18T00:00:00.000Z,Texas,41,UT San Antonio,20
2022-09-18T00:00:00.000Z,Weber State,44,Utah Tech,14
2022-09-18T00:00:00.000Z,Chadron State,23,Black Hills State,32
2022-09-18T00:00:00.000Z,McNeese,19,Alcorn State,30
2022-09-18T00:00:00.000Z,New Mexico,27,UTEP,10
2022-09-18T01:00:00.000Z,Texas A&M,17,Miami,9
2022-09-18T02:00:00.000Z,Utah,35,San Diego State,7
2022-09-18T02:00:00.000Z,La Verne,0,Pacific Lutheran,41
2022-09-18T02:00:00.000Z,Pacific (OR),23,Pomona-Pitzer,20
2022-09-18T02:00:00.000Z,UC Davis,43,San Diego,13
2022-09-18T02:00:00.000Z,George Fox University,38,Chapman,28
2022-09-18T02:30:00.000Z,USC,45,Fresno State,17
2022-09-18T03:00:00.000Z,Arizona,31,North Dakota State,28
2022-09-18T03:00:00.000Z,Arizona State,21,Eastern Michigan,30
2022-09-18T03:59:00.000Z,Hawai'i,24,Duquesne,14
2022-09-22T23:30:00.000Z,Virginia Tech,,West Virginia,
2022-09-22T23:30:00.000Z,Georgia State,,Coastal Carolina,
2022-09-23T00:30:00.000Z,Illinois,,Chattanooga,
2022-09-23T22:00:00.000Z,Bentley,,New Haven,
2022-09-23T23:00:00.000Z,Syracuse,,Virginia,
2022-09-23T23:00:00.000Z,Johns Hopkins,,Moravian,
2022-09-24T00:00:00.000Z,Air Force,,Nevada,
2022-09-24T01:00:00.000Z,UTEP,,Boise State,
2022-09-24T04:00:00.000Z,UCF,,Georgia Tech,
2022-09-24T04:00:00.000Z,Northeastern State,,Lincoln (MO),
2022-09-24T04:00:00.000Z,Texas A&M-Kingsville,,Eastern New Mexico,
2022-09-24T04:00:00.000Z,Cincinnati,,Indiana,
2022-09-24T04:00:00.000Z,Northern Michigan,,Post University,
2022-09-24T04:00:00.000Z,Bluefield,,Fort Valley State,
2022-09-24T04:00:00.000Z,Frostburg State,,Concord,
2022-09-24T04:00:00.000Z,Hiram,,Wittenberg,
2022-09-24T04:00:00.000Z,Northwestern,,Miami (OH),
2022-09-24T04:00:00.000Z,Otterbein,,Marietta,
2022-09-24T04:00:00.000Z,California,,Arizona,
2022-09-24T04:00:00.000Z,Colorado,,UCLA,
2022-09-24T04:00:00.000Z,Greensboro,,Maryville TN,
2022-09-24T04:00:00.000Z,Coe,,Simpson College,
2022-09-24T04:00:00.000Z,Northwestern State,,Southeastern Louisiana,
2022-09-24T04:00:00.000Z,John Carroll,,Heidelberg,
2022-09-24T04:00:00.000Z,Muskingum,,Mount Union,
2022-09-24T16:00:00.000Z,Iowa State,,Baylor,
2022-09-24T16:00:00.000Z,Kansas,,Duke,
2022-09-24T16:00:00.000Z,West Chester,,Millersville,
2022-09-24T16:00:00.000Z,Robert Morris,,East Tennessee State,
2022-09-24T16:00:00.000Z,Charleston Southern,,Furman,
2022-09-24T16:00:00.000Z,Kutztown,,Shepherd,
2022-09-24T16:00:00.000Z,California (PA),,Edinboro,
2022-09-24T16:00:00.000Z,Johnson C Smith,,Lincoln (PA),
2022-09-24T16:00:00.000Z,Pace,,Assumption,
2022-09-24T16:00:00.000Z,Davenport,,Northwood (MI),
2022-09-24T16:00:00.000Z,Shorter,,Valdosta State,
2022-09-24T16:00:00.000Z,Mississippi State,,Bowling Green,
2022-09-24T16:00:00.000Z,SMU,,TCU,
2022-09-24T16:00:00.000Z,Eastern Michigan,,Buffalo,
2022-09-24T16:00:00.000Z,MIT,,Dean College,
2022-09-24T16:00:00.000Z,Buffalo State,,Morrisville State,
2022-09-24T16:00:00.000Z,Castleton State College,,St Lawrence,
2022-09-24T16:00:00.000Z,Endicott College,,Norwich,
2022-09-24T16:00:00.000Z,FDU-Florham,,King's College (PA),
2022-09-24T16:00:00.000Z,Anna Maria College,,Coast Guard,
2022-09-24T16:00:00.000Z,Alfred State College,,Defiance,
2022-09-24T16:00:00.000Z,Albright,,Lycoming,
2022-09-24T16:00:00.000Z,Wheeling Jesuit,,Glenville State,
2022-09-24T16:00:00.000Z,Springfield,,Husson,
2022-09-24T16:00:00.000Z,Fitchburg State,,Mass Maritime,
2022-09-24T16:00:00.000Z,Auburn,,Missouri,
2022-09-24T16:00:00.000Z,Pittsburgh,,Rhode Island,
2022-09-24T16:00:00.000Z,Penn State,,Central Michigan,
2022-09-24T16:00:00.000Z,Georgia,,Kent State,
2022-09-24T16:00:00.000Z,Wake Forest,,Clemson,
2022-09-24T16:00:00.000Z,Louisville,,South Florida,
2022-09-24T16:00:00.000Z,American International,,Franklin Pierce,
2022-09-24T16:00:00.000Z,Michigan,,Maryland,
2022-09-24T16:00:00.000Z,Western New England,,Salisbury,
2022-09-24T16:30:00.000Z,Georgetown,,Columbia,
2022-09-24T16:30:00.000Z,Brown,,Harvard,
2022-09-24T17:00:00.000Z,Middlebury,,Wesleyan,
2022-09-24T17:00:00.000Z,Pennsylvania,,Lafayette,
2022-09-24T17:00:00.000Z,Colgate,,Holy Cross,
2022-09-24T17:00:00.000Z,Long Island University,,Bryant,
2022-09-24T17:00:00.000Z,Stetson,,Morehead State,
2022-09-24T17:00:00.000Z,Valparaiso,,San Diego,
2022-09-24T17:00:00.000Z,Bates College,,Tufts,
2022-09-24T17:00:00.000Z,Williams,,Bowdoin,
2022-09-24T17:00:00.000Z,Hamilton,,Amherst College,
2022-09-24T17:00:00.000Z,Delaware Valley,,Misericordia,
2022-09-24T17:00:00.000Z,Muhlenberg,,McDaniel College,
2022-09-24T17:00:00.000Z,Dickinson,,Susquehanna,
2022-09-24T17:00:00.000Z,Franklin & Marshall,,Ursinus,
2022-09-24T17:00:00.000Z,Kean,,Merchant Marine,
2022-09-24T17:00:00.000Z,Trinity (CT),,Colby,
2022-09-24T17:00:00.000Z,DePauw,,Wooster,
2022-09-24T17:00:00.000Z,Southern Virginia,,NC Wesleyan,
2022-09-24T17:00:00.000Z,Northwestern (MN),,Hope,
2022-09-24T17:00:00.000Z,Kenyon,,Ohio Wesleyan,
2022-09-24T17:00:00.000Z,Minnesota-Morris,,Lawrence,
2022-09-24T17:00:00.000Z,Alfred,,Kalamazoo,
2022-09-24T17:00:00.000Z,Union,,Utica,
2022-09-24T17:00:00.000Z,Clarion,,Gannon,
2022-09-24T17:00:00.000Z,St. Anselm,,Southern Connecticut State,
2022-09-24T17:00:00.000Z,West Liberty,,WV Wesleyan,
2022-09-24T17:00:00.000Z,Charleston (WV),,Alderson-Broaddus,
2022-09-24T17:00:00.000Z,North Greenville,,Findlay,
2022-09-24T17:00:00.000Z,Michigan Tech,,Saginaw Valley,
2022-09-24T17:00:00.000Z,Ohio Dominican,,Indianapolis,
2022-09-24T17:00:00.000Z,Shaw,,Elizabeth City State,
2022-09-24T17:00:00.000Z,St. Augustine's,,Bowie State,
2022-09-24T17:00:00.000Z,Juniata,,Gettysburg,
2022-09-24T17:00:00.000Z,Widener,,Stevenson,
2022-09-24T17:00:00.000Z,Curry,,Hilbert College,
2022-09-24T17:00:00.000Z,Dubuque,,Wartburg,
2022-09-24T17:00:00.000Z,SUNY Maritime,,William Paterson,
2022-09-24T17:00:00.000Z,Lebanon Valley,,Wilkes,
2022-09-24T17:00:00.000Z,Rowan,,Salve Regina,
2022-09-24T17:00:00.000Z,LaGrange College,,Methodist,
2022-09-24T17:00:00.000Z,Keystone,,Hobart,
2022-09-24T17:00:00.000Z,Carthage,,Washington (MO),
2022-09-24T17:00:00.000Z,WV State,,Notre Dame College,
2022-09-24T17:00:00.000Z,Loras College,,Nebraska Wesleyan University,
2022-09-24T17:00:00.000Z,Worcester Polytechnic,,Montclair State,
2022-09-24T17:05:00.000Z,East Stroudsburg,,Lock Haven,
2022-09-24T17:30:00.000Z,Capital,,Wilmington (OH),
2022-09-24T18:00:00.000Z,Westfield State,,Framingham State,
2022-09-24T18:00:00.000Z,McKendree,,Walsh,
2022-09-24T18:00:00.000Z,Morehouse,,Savannah State,
2022-09-24T18:00:00.000Z,Temple,,UMass,
2022-09-24T18:00:00.000Z,Allegheny,,Waynesburg,
2022-09-24T18:00:00.000Z,Christopher Newport,,Catholic University,
2022-09-24T18:00:00.000Z,Hamline,,Carleton,
2022-09-24T18:00:00.000Z,Rhodes,,Westminster,
2022-09-24T18:00:00.000Z,Barton College,,Mars Hill,
2022-09-24T18:00:00.000Z,Macalester,,St. Olaf College,
2022-09-24T18:00:00.000Z,Tuskegee,,Allen,
2022-09-24T18:00:00.000Z,Huntingdon,,Belhaven College,
2022-09-24T18:00:00.000Z,Luther,,Buena Vista,
2022-09-24T18:00:00.000Z,Howard Payne,,East Texas Baptist,
2022-09-24T18:00:00.000Z,North Central,,Elmhurst,
2022-09-24T18:00:00.000Z,Alma College,,Martin Luther College,
2022-09-24T18:00:00.000Z,Greenville,,Olivet College,
2022-09-24T18:00:00.000Z,St. Norbert,,Lakeland University,
2022-09-24T18:00:00.000Z,Rockford,,Aurora,
2022-09-24T18:00:00.000Z,Concordia (WI),,Concordia (IL),
2022-09-24T18:00:00.000Z,Illinois Wesleyan,,Carroll (WI),
2022-09-24T18:00:00.000Z,Wabash College,,Denison,
2022-09-24T18:00:00.000Z,Bethel (MN),,St. Johns (MN),
2022-09-24T18:00:00.000Z,Concordia (MN),,Gustavus Adolphus,
2022-09-24T18:00:00.000Z,Augsburg,,St. Scholastica,
2022-09-24T18:00:00.000Z,Millikin,,North Park,
2022-09-24T18:00:00.000Z,Augustana (SD),,Northern State,
2022-09-24T18:00:00.000Z,Winona State,,Minnesota St-Moorhead,
2022-09-24T18:00:00.000Z,Sioux Falls,,Minnesota-Duluth,
2022-09-24T18:00:00.000Z,Fairmont State,,UNC Pembroke,
2022-09-24T18:00:00.000Z,Emporia State,,Pittsburg State,
2022-09-24T18:00:00.000Z,Nebraska-Kearney,,Central Missouri State,
2022-09-24T18:00:00.000Z,Southwest Baptist,,Lake Erie College,
2022-09-24T18:00:00.000Z,William Jewell College,,Kentucky Wesleyan,
2022-09-24T18:00:00.000Z,Quincy,,Ashland,
2022-09-24T18:00:00.000Z,Central State,,Miles,
2022-09-24T18:00:00.000Z,Jackson State,,Mississippi Valley State,
2022-09-24T18:00:00.000Z,Ohio,,Fordham,
2022-09-24T18:00:00.000Z,UW-Stout,,Crown College,
2022-09-24T18:00:00.000Z,Baldwin-Wallace,,Ohio Northern,
2022-09-24T18:00:00.000Z,Wisconsin-Eau Claire,,Albion,
2022-09-24T18:00:00.000Z,Cornell,,Yale,
2022-09-24T18:00:00.000Z,Sacred Heart,,Dartmouth,
2022-09-24T18:00:00.000Z,Norfolk State,,St Francis (PA),
2022-09-24T18:00:00.000Z,South Dakota,,North Dakota State,
2022-09-24T18:00:00.000Z,Drake,,Marist,
2022-09-24T18:00:00.000Z,Bethune-Cookman,,Grambling,
2022-09-24T18:00:00.000Z,Richmond,,Stony Brook,
2022-09-24T18:00:00.000Z,St. Thomas (MN),,Lincoln University (CA),
2022-09-24T18:00:00.000Z,Delaware State,,Merrimack,
2022-09-24T18:00:00.000Z,Colorado Mines,,Colorado State-Pueblo,
2022-09-24T18:00:00.000Z,Fort Lewis,,Adams State,
2022-09-24T18:00:00.000Z,Bloomsburg,,Shippensburg,
2022-09-24T18:30:00.000Z,Hartwick,,Nichols,
2022-09-24T18:30:00.000Z,Worcester State College,,UMass Dartmouth,
2022-09-24T18:30:00.000Z,Trine,,Centre,
2022-09-24T19:00:00.000Z,Thiel College,,Carnegie Mellon,
2022-09-24T19:00:00.000Z,Adrian,,Finlandia University,
2022-09-24T19:00:00.000Z,Northern Colorado,,Idaho State,
2022-09-24T19:00:00.000Z,Lane,,Edward Waters,
2022-09-24T19:00:00.000Z,Black Hills State,,Colorado Mesa,
2022-09-24T19:00:00.000Z,West Alabama,,West Georgia,
2022-09-24T19:00:00.000Z,Western State,,Chadron State,
2022-09-24T19:00:00.000Z,Ferris State,,Waldorf,
2022-09-24T19:00:00.000Z,Central Oklahoma,,Northwest Missouri State,
2022-09-24T19:00:00.000Z,Southeast Missouri State,,Central Arkansas,
2022-09-24T19:00:00.000Z,Truman State,,Tiffin,
2022-09-24T19:00:00.000Z,Minnesota State,,University of Mary,
2022-09-24T19:00:00.000Z,Samford,,Western Carolina,
2022-09-24T19:00:00.000Z,Missouri State,,South Dakota State,
2022-09-24T19:00:00.000Z,Southern Illinois,,North Dakota,
2022-09-24T19:00:00.000Z,Princeton,,Lehigh,
2022-09-24T19:30:00.000Z,North Carolina,,Notre Dame,
2022-09-24T19:30:00.000Z,Tennessee,,Florida,
2022-09-24T19:30:00.000Z,Texas Tech,,Texas,
2022-09-24T19:30:00.000Z,Michigan State,,Minnesota,
2022-09-24T19:30:00.000Z,Albany,,Central Connecticut,
2022-09-24T19:30:00.000Z,Villanova,,Monmouth,
2022-09-24T19:30:00.000Z,William & Mary,,Elon,
2022-09-24T19:30:00.000Z,San Diego State,,Toledo,
2022-09-24T19:30:00.000Z,UT San Antonio,,Texas Southern,
2022-09-24T19:30:00.000Z,Appalachian State,,James Madison,
2022-09-24T19:30:00.000Z,Memphis,,North Texas,
2022-09-24T19:30:00.000Z,Western Kentucky,,Florida International,
2022-09-24T19:30:00.000Z,Miami,,Middle Tennessee,
2022-09-24T20:00:00.000Z,Pacific Lutheran,,Cal Lutheran,
2022-09-24T20:00:00.000Z,Indiana (PA),,Mercyhurst,
2022-09-24T20:00:00.000Z,St. John Fisher,,Rensselaer,
2022-09-24T20:00:00.000Z,Nicholls,,Jacksonville State,
2022-09-24T20:00:00.000Z,Eastern Washington,,Montana State,
2022-09-24T20:00:00.000Z,Northern Arizona,,Idaho,
2022-09-24T20:00:00.000Z,Montana,,Portland State,
2022-09-24T20:00:00.000Z,Catawba,,Tusculum,
2022-09-24T20:00:00.000Z,South Dakota Mines,,New Mexico Highlands,
2022-09-24T20:00:00.000Z,Upper Iowa,,Bemidji State,
2022-09-24T20:00:00.000Z,Fayetteville State,,Virginia Union,
2022-09-24T20:00:00.000Z,Livingstone,,Virginia State,
2022-09-24T20:00:00.000Z,Colorado State,,Sacramento State,
2022-09-24T20:00:00.000Z,Washington State,,Oregon,
2022-09-24T20:00:00.000Z,Ole Miss,,Tulsa,
2022-09-24T20:00:00.000Z,Austin Peay,,Eastern Kentucky,
2022-09-24T20:00:00.000Z,Western Illinois,,Northern Iowa,
2022-09-24T20:00:00.000Z,Towson,,New Hampshire,
2022-09-24T20:00:00.000Z,North Carolina Central,,Virginia Lynchburg,
2022-09-24T20:05:00.000Z,Western Oregon,,University of Texas of the Permian Basin,
2022-09-24T20:30:00.000Z,Northwestern State,,Lamar,
2022-09-24T21:00:00.000Z,Western Connecticut State,,Bridgewater State,
2022-09-24T21:00:00.000Z,Eureka College,,Benedictine (IL),
2022-09-24T21:00:00.000Z,Murray State,,Eastern Illinois,
2022-09-24T22:00:00.000Z,Delaware,,Hampton,
2022-09-24T22:00:00.000Z,Clark Atlanta,,Albany State (GA),
2022-09-24T22:00:00.000Z,Washington & Jefferson,,Bethany (WV),
2022-09-24T22:00:00.000Z,Houston,,Rice,
2022-09-24T22:00:00.000Z,Chowan,,Winston-Salem,
2022-09-24T22:00:00.000Z,Newberry,,Erskine,
2022-09-24T22:00:00.000Z,Lenoir-Rhyne,,Carson-Newman,
2022-09-24T22:00:00.000Z,Wayne State (MI),,Grand Valley State,
2022-09-24T22:00:00.000Z,Slippery Rock,,Seton Hill College,
2022-09-24T22:00:00.000Z,Southwest Minnesota State,,Minot State,
2022-09-24T22:00:00.000Z,Kennesaw State,,Wofford,
2022-09-24T22:00:00.000Z,Wingate,,Emory & Henry,
2022-09-24T22:00:00.000Z,Gardner-Webb,,Mercer,
2022-09-24T22:00:00.000Z,Florida A&M,,Alabama A&M,
2022-09-24T22:00:00.000Z,Benedict College,,Kentucky State,
2022-09-24T22:00:00.000Z,Georgia Southern,,Ball State,
2022-09-24T22:00:00.000Z,Alabama State,,Prairie View,
2022-09-24T22:00:00.000Z,Liberty,,Akron,
2022-09-24T22:00:00.000Z,Old Dominion,,Arkansas State,
2022-09-24T22:00:00.000Z,East Carolina,,Navy,
2022-09-24T23:00:00.000Z,Incarnate Word,,Sam Houston State,
2022-09-24T23:00:00.000Z,Kentucky,,Northern Illinois,
2022-09-24T23:00:00.000Z,Grove City College,,St. Vincent,
2022-09-24T23:00:00.000Z,Troy,,Marshall,
2022-09-24T23:00:00.000Z,Birmingham-Southern,,Point University,
2022-09-24T23:00:00.000Z,Augustana (IL),,Wheaton College (Ill),
2022-09-24T23:00:00.000Z,Utah State,,UNLV,
2022-09-24T23:00:00.000Z,Geneva College,,Case Western Reserve,
2022-09-24T23:00:00.000Z,Rutgers,,Iowa,
2022-09-24T23:00:00.000Z,Hardin-Simmons,,Mary Hardin-Baylor,
2022-09-24T23:00:00.000Z,Missouri Western,,Washburn,
2022-09-24T23:00:00.000Z,Missouri S&T,,Hillsdale,
2022-09-24T23:00:00.000Z,Southeastern Oklahoma,,Southern Nazarene,
2022-09-24T23:00:00.000Z,Oklahoma Baptist,,Southwestern Oklahoma,
2022-09-24T23:00:00.000Z,Southern Arkansas,,Henderson State,
2022-09-24T23:00:00.000Z,Ouachita Baptist,,Harding,
2022-09-24T23:00:00.000Z,Arkansas-Monticello,,Arkansas Tech,
2022-09-24T23:00:00.000Z,Wayne State (NE),,Concordia-St. Paul,
2022-09-24T23:00:00.000Z,West Florida,,Delta State,
2022-09-24T23:00:00.000Z,Limestone,,UVA-Wise,
2022-09-24T23:00:00.000Z,East Central,,Northwestern Oklahoma State,
2022-09-24T23:00:00.000Z,Angelo State,,West Texas A&M,
2022-09-24T23:00:00.000Z,South Alabama,,Louisiana Tech,
2022-09-24T23:00:00.000Z,Stephen F. Austin,,Lamar,
2022-09-24T23:00:00.000Z,Texas State,,Houston Baptist,
2022-09-24T23:00:00.000Z,Southwestern University,,McMurry,
2022-09-24T23:00:00.000Z,Texas Lutheran,,Sul Ross State,
2022-09-24T23:00:00.000Z,Tulane,,Southern Mississippi,
2022-09-24T23:00:00.000Z,Texas A&M-Commerce,,North American University,
2022-09-24T23:00:00.000Z,North Carolina A&T,,South Carolina State,
2022-09-24T23:00:00.000Z,Alcorn State,,Arkansas-Pine Bluff,
2022-09-24T23:00:00.000Z,Presbyterian College,,Davidson,
2022-09-24T23:00:00.000Z,UT Martin,,Lindenwood,
2022-09-24T23:00:00.000Z,North Alabama,,Tarleton State,
2022-09-24T23:00:00.000Z,Texas A&M,,Arkansas,
2022-09-24T23:30:00.000Z,Alabama,,Vanderbilt,
2022-09-24T23:30:00.000Z,Purdue,,Florida Atlantic,
2022-09-24T23:30:00.000Z,South Carolina,,Charlotte,
2022-09-24T23:30:00.000Z,LSU,,New Mexico,
2022-09-24T23:30:00.000Z,Ohio State,,Wisconsin,
2022-09-24T23:30:00.000Z,NC State,,Connecticut,
2022-09-25T00:00:00.000Z,New Mexico State,,Hawai'i,
2022-09-25T00:00:00.000Z,Oklahoma,,Kansas State,
2022-09-25T00:00:00.000Z,Louisiana Monroe,,Louisiana,
2022-09-25T00:00:00.000Z,Midwestern State,,Simon Fraser,
2022-09-25T00:00:00.000Z,Fort Hays State,,Missouri Southern State,
2022-09-25T00:00:00.000Z,McNeese,,Mississippi College,
2022-09-25T00:00:00.000Z,Southern Utah,,Utah Tech,
2022-09-25T00:00:00.000Z,Abilene Christian,,Western New Mexico,
2022-09-25T00:00:00.000Z,Florida State,,Boston College,
2022-09-25T01:30:00.000Z,Oregon State,,USC,
2022-09-25T02:00:00.000Z,Redlands,,Claremont,
2022-09-25T02:00:00.000Z,Whittier,,Pomona-Pitzer,
2022-09-25T02:00:00.000Z,Chapman,,La Verne,
2022-09-25T02:00:00.000Z,UC Davis,,Weber State,
2022-09-25T02:15:00.000Z,BYU,,Wyoming,
2022-09-25T02:30:00.000Z,San José State,,Western Michigan,
2022-09-25T02:30:00.000Z,Arizona State,,Utah,
2022-09-25T02:30:00.000Z,Washington,,Stanford,
2022-09-30T00:00:00.000Z,BYU,,Utah State,
2022-09-30T23:00:00.000Z,Dartmouth,,Pennsylvania,
2022-09-30T23:00:00.000Z,Houston,,Tulane,
2022-09-30T23:00:00.000Z,UMass Dartmouth,,Western Connecticut State,
2022-09-30T23:30:00.000Z,Middle Tennessee,,UT San Antonio,
2022-10-01T00:00:00.000Z,Boise State,,San Diego State,
2022-10-01T02:30:00.000Z,UCLA,,Washington,
2022-10-01T03:00:00.000Z,UNLV,,New Mexico,
2022-10-01T04:00:00.000Z,Syracuse,,Wagner,
2022-10-01T04:00:00.000Z,North Carolina,,Virginia Tech,
