start_date,home_team,home_points,away_team,away_points
2021-03-20T16:00:00.000Z,Furman,18,Chattanooga,20
2021-03-20T16:00:00.000Z,Stony Brook,19,Maine,35
2021-03-20T16:00:00.000Z,NC Wesleyan,9,Methodist,24
2021-03-20T16:00:00.000Z,Charleston (WV),45,Glenville State,0
2021-03-20T17:00:00.000Z,Mary Hardin-Baylor,65,Louisiana College,20
2021-03-20T17:00:00.000Z,Eureka College,7,Aurora,42
2021-03-20T17:00:00.000Z,Catawba,21,Newberry,28
2021-03-20T17:00:00.000Z,Albany,10,Rhode Island,17
2021-03-20T17:00:00.000Z,Kennesaw State,37,Utah Tech,27
2021-03-20T17:00:00.000Z,The Citadel,21,East Tennessee State,28
2021-03-20T17:00:00.000Z,Walsh,0,Ohio Dominican,17
2021-03-20T17:00:00.000Z,Samford,37,VMI,38
2021-03-20T17:00:00.000Z,Grambling,21,Arkansas-Pine Bluff,48
2021-03-20T17:00:00.000Z,Southern Illinois,3,South Dakota State,44
2021-03-20T17:00:00.000Z,Davidson,41,Presbyterian College,24
2021-03-20T17:00:00.000Z,Concordia (IL),0,Benedictine (IL),28
2021-03-20T17:00:00.000Z,Howard Payne,24,McMurry,3
2021-03-20T17:00:00.000Z,Trine,16,Albion,27
2021-03-20T17:00:00.000Z,Alma College,6,Adrian,21
2021-03-20T17:00:00.000Z,WV State,21,UNC Pembroke,48
2021-03-20T17:30:00.000Z,Defiance,22,Manchester,16
2021-03-20T17:30:00.000Z,Franklin,19,Mount St. Joseph,56
2021-03-20T18:00:00.000Z,Sul Ross State,6,Hardin-Simmons,58
2021-03-20T18:00:00.000Z,Hanover,51,Bluffton,44
2021-03-20T18:00:00.000Z,Wisconsin Lutheran,28,Rockford,14
2021-03-20T18:00:00.000Z,Lakeland University,19,Concordia (WI),10
2021-03-20T18:00:00.000Z,Huntingdon,16,Maryville TN,13
2021-03-20T18:00:00.000Z,Millikin,38,Illinois Wesleyan,28
2021-03-20T18:00:00.000Z,Notre Dame College,25,Frostburg State,19
2021-03-20T18:00:00.000Z,DePauw,41,Greenville,7
2021-03-20T18:00:00.000Z,Southwestern University,7,Belhaven College,21
2021-03-20T18:00:00.000Z,Montclair State,13,Wesley College,20
2021-03-20T18:00:00.000Z,Valparaiso,6,Drake,17
2021-03-20T18:30:00.000Z,Mississippi Valley State,2,Alcorn State,0
2021-03-20T19:00:00.000Z,Incarnate Word,56,Southeastern Louisiana,45
2021-03-20T19:30:00.000Z,North Dakota State,34,North Dakota,13
2021-03-20T20:00:00.000Z,UC Davis,73,Cal Poly,24
2021-03-20T20:00:00.000Z,Alabama State,35,Jackson State,28
2021-03-20T20:00:00.000Z,San Diego,27,Butler,13
2021-03-20T20:00:00.000Z,William & Mary,31,Elon,10
2021-03-20T20:00:00.000Z,Mercer,45,Western Carolina,28
2021-03-20T20:00:00.000Z,Shorter,52,Edward Waters,5
2021-03-20T21:00:00.000Z,Lenoir-Rhyne,44,Barton College,13
2021-03-20T21:00:00.000Z,Northern Iowa,6,Missouri State,13
2021-03-20T21:00:00.000Z,Northwestern State,7,McNeese,21
2021-03-20T23:00:00.000Z,Lamar,7,Sam Houston State,62
2021-03-20T23:00:00.000Z,Tarleton State,33,Midwestern State,21
2021-03-20T23:00:00.000Z,Limestone,30,UVA-Wise,24
2021-03-21T00:30:00.000Z,Texas Southern,23,Southern,51
2020-10-22T23:30:00.000Z,Appalachian State,45,Arkansas State,17
2020-10-23T23:00:00.000Z,Florida International,10,Jacksonville State,19
2020-10-23T23:30:00.000Z,South Florida,13,Tulsa,42
2020-10-24T00:00:00.000Z,Wisconsin,45,Illinois,7
2020-10-24T00:00:00.000Z,UAB,20,Louisiana,24
2020-10-24T16:00:00.000Z,Kansas State,55,Kansas,14
2020-10-24T16:00:00.000Z,Ohio State,52,Nebraska,17
2020-10-24T16:00:00.000Z,Louisville,48,Florida State,16
2020-10-24T16:00:00.000Z,Clemson,47,Syracuse,21
2020-10-24T16:00:00.000Z,Ole Miss,28,Auburn,35
2020-10-24T16:00:00.000Z,Coastal Carolina,28,Georgia Southern,14
2020-10-24T16:00:00.000Z,Charlotte,38,UTEP,28
2020-10-24T16:00:00.000Z,Memphis,41,Temple,29
2020-10-24T16:00:00.000Z,Michigan State,27,Rutgers,38
2020-10-24T16:00:00.000Z,TCU,14,Oklahoma,33
2020-10-24T16:00:00.000Z,Army,49,Mercer,3
2020-10-24T16:00:00.000Z,North Carolina,48,NC State,21
2020-10-24T17:00:00.000Z,Liberty,56,Southern Mississippi,35
2020-10-24T17:30:00.000Z,Stephen F. Austin,35,Abilene Christian,32
2020-10-24T18:00:00.000Z,UCF,51,Tulane,34
2020-10-24T18:30:00.000Z,Marshall,20,Florida Atlantic,9
2020-10-24T19:00:00.000Z,Eastern Kentucky,31,Central Arkansas,28
2020-10-24T19:30:00.000Z,Tennessee,17,Alabama,48
2020-10-24T19:30:00.000Z,Wake Forest,23,Virginia Tech,16
2020-10-24T19:30:00.000Z,Indiana,36,Penn State,35
2020-10-24T19:30:00.000Z,Oklahoma State,24,Iowa State,21
2020-10-24T19:30:00.000Z,Navy,21,Houston,37
2020-10-24T19:30:00.000Z,Purdue,24,Iowa,20
2020-10-24T19:30:00.000Z,Rice,34,Middle Tennessee,40
2020-10-24T19:30:00.000Z,Texas,27,Baylor,16
2020-10-24T19:41:00.000Z,Pittsburgh,3,Notre Dame,45
2020-10-24T20:00:00.000Z,Western Kentucky,13,Chattanooga,10
2020-10-24T20:00:00.000Z,Troy,34,Georgia State,36
2020-10-24T20:00:00.000Z,Boston College,48,Georgia Tech,27
2020-10-24T20:00:00.000Z,Missouri,20,Kentucky,10
2020-10-24T21:30:00.000Z,Texas Tech,34,West Virginia,27
2020-10-24T23:00:00.000Z,LSU,52,South Carolina,24
2020-10-24T23:00:00.000Z,Boise State,42,Utah State,13
2020-10-24T23:00:00.000Z,Nevada,37,Wyoming,34
2020-10-24T23:00:00.000Z,South Alabama,38,Louisiana Monroe,14
2020-10-24T23:30:00.000Z,Fresno State,19,Hawai'i,34
2020-10-24T23:30:00.000Z,Northwestern,43,Maryland,3
2020-10-24T23:30:00.000Z,Minnesota,24,Michigan,49
2020-10-25T00:00:00.000Z,UT San Antonio,27,Louisiana Tech,26
2020-10-25T00:00:00.000Z,Miami,19,Virginia,14
2020-10-25T01:00:00.000Z,SMU,13,Cincinnati,42
2020-10-25T02:15:00.000Z,BYU,52,Texas State,14
2020-10-25T02:30:00.000Z,San José State,17,Air Force,6
2020-10-25T02:30:00.000Z,San Diego State,34,UNLV,6
2021-03-21T16:00:00.000Z,Duquesne,35,Long Island University,17
2021-03-21T17:00:00.000Z,Bryant,27,Wagner,7
2021-03-21T17:00:00.000Z,Sacred Heart,26,Merrimack,9
2021-03-21T17:00:00.000Z,Olivet College,55,Kalamazoo,14
2021-03-21T18:00:00.000Z,Eastern Illinois,28,Tennessee Tech,20
2021-03-21T19:00:00.000Z,Austin Peay,34,UT Martin,37
2021-03-21T19:00:00.000Z,Murray State,35,Tennessee State,13
2021-03-21T19:00:00.000Z,Jacksonville State,21,Southeast Missouri State,3
2021-03-21T22:00:00.000Z,Salisbury,30,Christopher Newport,5
2021-03-23T20:00:00.000Z,Utica,30,Alfred,17
2021-03-25T22:00:00.000Z,Carnegie Mellon,14,Grove City College,24
2021-03-26T22:00:00.000Z,Methodist,52,Greensboro,20
2021-03-26T23:00:00.000Z,John Carroll,34,Marietta,10
2021-03-26T23:00:00.000Z,Guilford,12,Ferrum,41
2021-03-26T23:00:00.000Z,Bridgewater (VA),18,Shenandoah,19
2021-03-26T23:00:00.000Z,Capital,6,Ohio Northern,47
2021-03-26T23:00:00.000Z,Wilmington (OH),16,Heidelberg,38
2021-03-26T23:00:00.000Z,Bethany (WV),6,St. Vincent,35
2021-03-26T23:00:00.000Z,Waynesburg,0,Washington & Jefferson,66
2021-03-26T23:30:00.000Z,Geneva College,21,Westminster PA,52
2021-03-27T02:00:00.000Z,George Fox University,9,Pacific (OR),26
2021-03-27T15:00:00.000Z,Presbyterian College,21,San Diego,24
2021-03-27T16:00:00.000Z,Sul Ross State,25,Southwestern University,16
2021-03-27T16:00:00.000Z,Rhode Island,21,Delaware,35
2021-03-27T16:00:00.000Z,Chattanooga,28,Mercer,35
2021-03-27T16:00:00.000Z,Nicholls,75,Incarnate Word,45
2021-03-27T16:00:00.000Z,Western Illinois,20,Northern Iowa,34
2021-03-27T16:00:00.000Z,Davidson,24,Morehead State,21
2021-03-27T16:00:00.000Z,NC Wesleyan,29,Averett,33
2021-03-27T16:00:00.000Z,Charleston (WV),42,UNC Pembroke,24
2021-03-27T16:00:00.000Z,Ohio Dominican,13,Kentucky Wesleyan,9
2021-03-27T17:00:00.000Z,Coe,13,Dubuque,17
2021-03-27T17:00:00.000Z,Holy Cross,34,Fordham,24
2021-03-27T17:00:00.000Z,East Tennessee State,24,Western Carolina,17
2021-03-27T17:00:00.000Z,Wofford,31,VMI,36
2021-03-27T17:00:00.000Z,The Citadel,7,Samford,55
2021-03-27T17:00:00.000Z,Albany,7,Stony Brook,21
2021-03-27T17:00:00.000Z,Monmouth,35,Charleston Southern,17
2021-03-27T17:00:00.000Z,Hampden-Sydney,0,Randolph-Macon,28
2021-03-27T17:00:00.000Z,Aurora,49,Concordia (IL),13
2021-03-27T17:00:00.000Z,Kalamazoo,0,Alma College,13
2021-03-27T17:00:00.000Z,Trine,33,Adrian,23
2021-03-27T17:00:00.000Z,Westminster,30,Greenville,22
2021-03-27T17:00:00.000Z,Glenville State,27,WV State,37
2021-03-27T17:00:00.000Z,Alderson-Broaddus,6,West Liberty,38
2021-03-27T17:00:00.000Z,Benedictine (IL),38,Eureka College,28
2021-03-27T17:30:00.000Z,Bluffton,21,Franklin,26
2021-03-27T17:30:00.000Z,Anderson (IN),55,Manchester,27
2021-03-27T18:00:00.000Z,East Texas Baptist,51,Texas Lutheran,20
2021-03-27T18:00:00.000Z,Howard Payne,17,Belhaven College,38
2021-03-27T18:00:00.000Z,Louisiana College,31,McMurry,32
2021-03-27T18:00:00.000Z,Shorter,18,Fort Valley State,36
2021-03-27T18:00:00.000Z,Hanover,27,Rose-Hulman,24
2021-03-27T18:00:00.000Z,Concordia (WI),39,Wisconsin Lutheran,38
2021-03-27T18:00:00.000Z,Rockford,7,Lakeland University,35
2021-03-27T18:00:00.000Z,Maryville TN,3,Brevard College,14
2021-03-27T18:00:00.000Z,Augustana (IL),0,Illinois Wesleyan,12
2021-03-27T18:00:00.000Z,WV Wesleyan,14,Concord,52
2021-03-27T18:00:00.000Z,Hardin-Simmons,15,Mary Hardin-Baylor,23
2021-03-27T18:00:00.000Z,Valparaiso,28,Butler,25
2021-03-27T18:30:00.000Z,Southern,2,Alcorn State,0
2021-03-27T19:00:00.000Z,Missouri State,30,Southern Illinois,27
2021-03-27T19:00:00.000Z,Idaho,33,Southern Utah,32
2021-03-27T19:00:00.000Z,Weber State,28,Northern Arizona,23
2021-03-27T20:00:00.000Z,Bucknell,38,Lafayette,13
2021-03-27T20:00:00.000Z,Richmond,31,Elon,17
2021-03-27T20:00:00.000Z,UC Davis,31,Idaho State,27
2021-03-27T20:00:00.000Z,Lamar,31,Northwestern State,23
2021-03-27T20:00:00.000Z,Mount St. Joseph,41,Defiance,22
2021-03-27T20:00:00.000Z,Erskine,7,Tusculum,47
2021-03-27T20:05:00.000Z,Eastern Washington,62,Cal Poly,10
2021-03-27T22:00:00.000Z,Barton College,17,Newberry,20
2021-03-27T22:00:00.000Z,Findlay,35,Walsh,0
2021-03-27T22:00:00.000Z,Wingate,33,Catawba,6
2021-03-27T23:00:00.000Z,Tarleton State,38,Northeastern State,0
2021-03-27T23:00:00.000Z,Loras College,61,Northwestern (MN),13
2021-03-28T01:00:00.000Z,Utah Tech,60,Fort Lewis,0
2020-10-29T23:30:00.000Z,Georgia Southern,24,South Alabama,17
2020-10-30T02:00:00.000Z,Fresno State,38,Colorado State,17
2020-10-30T23:00:00.000Z,Southern Illinois,20,Southeast Missouri State,17
2020-10-30T23:30:00.000Z,Maryland,45,Minnesota,44
2020-10-31T01:00:00.000Z,Tulsa,34,East Carolina,30
2020-10-31T01:45:00.000Z,Wyoming,31,Hawai'i,7
2020-10-31T16:00:00.000Z,Kansas,22,Iowa State,52
2020-10-31T16:00:00.000Z,Syracuse,14,Wake Forest,38
2020-10-31T16:00:00.000Z,Clemson,34,Boston College,28
2020-10-31T16:00:00.000Z,Tulane,38,Temple,3
2020-10-31T16:00:00.000Z,Georgia State,0,Coastal Carolina,51
2020-10-31T16:00:00.000Z,Michigan,24,Michigan State,27
2020-10-31T16:00:00.000Z,Kentucky,3,Georgia,14
2020-10-31T16:00:00.000Z,Illinois,24,Purdue,31
2020-10-31T16:00:00.000Z,Cincinnati,49,Memphis,10
2020-10-31T16:00:00.000Z,Florida Atlantic,24,UT San Antonio,3
2020-10-31T16:00:00.000Z,West Virginia,37,Kansas State,10
2020-10-31T18:00:00.000Z,Houston,21,UCF,44
2020-10-31T19:00:00.000Z,Southern Mississippi,6,Rice,30
2020-10-31T19:00:00.000Z,Arkansas State,10,Troy,38
2020-10-31T19:00:00.000Z,Stephen F. Austin,64,Western State,7
2020-10-31T19:00:00.000Z,Mercer,17,Abilene Christian,20
2020-10-31T19:30:00.000Z,Rutgers,21,Indiana,37
2020-10-31T19:30:00.000Z,Louisiana Tech,37,UAB,34
2020-10-31T19:30:00.000Z,Georgia Tech,13,Notre Dame,31
2020-10-31T19:30:00.000Z,Iowa,20,Northwestern,21
2020-10-31T19:30:00.000Z,Auburn,48,LSU,11
2020-10-31T19:30:00.000Z,Baylor,23,TCU,33
2020-10-31T20:00:00.000Z,Oklahoma State,34,Texas,41
2020-10-31T20:00:00.000Z,Louisiana Monroe,13,Appalachian State,31
2020-10-31T20:00:00.000Z,Central Arkansas,52,Missouri Western,10
2020-10-31T20:00:00.000Z,Louisville,35,Virginia Tech,42
2020-10-31T20:00:00.000Z,Vanderbilt,21,Ole Miss,54
2020-10-31T22:00:00.000Z,Air Force,30,Boise State,49
2020-10-31T23:00:00.000Z,New Mexico,21,San José State,38
2020-10-31T23:00:00.000Z,Alabama,41,Mississippi State,0
2020-10-31T23:00:00.000Z,Duke,53,Charlotte,19
2020-10-31T23:30:00.000Z,Penn State,25,Ohio State,38
2020-10-31T23:30:00.000Z,SMU,51,Navy,37
2020-10-31T23:30:00.000Z,Texas A&M,42,Arkansas,31
2020-10-31T23:30:00.000Z,Florida,41,Missouri,17
2020-11-01T00:00:00.000Z,Texas Tech,28,Oklahoma,62
2020-11-01T00:00:00.000Z,Texas State,34,Louisiana,44
2020-11-01T00:00:00.000Z,Virginia,44,North Carolina,41
2020-11-01T01:30:00.000Z,Utah State,7,San Diego State,38
2020-11-01T02:15:00.000Z,BYU,41,Western Kentucky,10
2020-11-01T02:30:00.000Z,UNLV,19,Nevada,37
2021-03-28T16:00:00.000Z,Bryant,10,Duquesne,20
2021-03-28T17:00:00.000Z,Long Island University,31,Merrimack,20
2021-03-28T19:00:00.000Z,Southeast Missouri State,24,Tennessee Tech,21
2021-03-28T19:00:00.000Z,Murray State,41,Eastern Illinois,27
2021-03-28T19:00:00.000Z,Tennessee State,26,UT Martin,24
2021-03-28T19:00:00.000Z,Jacksonville State,10,Austin Peay,13
2021-03-29T20:00:00.000Z,Alfred,17,Utica,10
2021-04-01T22:00:00.000Z,Southwest Baptist,20,Truman State,38
2021-04-01T23:00:00.000Z,Tarleton State,14,East Central,21
2021-04-01T23:00:00.000Z,Northwestern State,16,Sam Houston State,24
2021-04-01T23:00:00.000Z,Waynesburg,0,Carnegie Mellon,51
2021-04-01T23:00:00.000Z,Washington & Jefferson,20,Geneva College,6
2021-04-02T18:00:00.000Z,Carthage,21,North Park,0
2021-04-02T20:00:00.000Z,Christopher Newport,7,Wesley College,23
2021-04-02T20:00:00.000Z,Adrian,28,Olivet College,27
2021-04-02T21:00:00.000Z,Wooster,38,Ohio Wesleyan,52
2021-04-02T22:00:00.000Z,Wingate,21,Lenoir-Rhyne,44
2021-04-02T22:00:00.000Z,Montclair State,28,William Paterson,0
2021-04-02T23:00:00.000Z,Ohio Northern,35,Wilmington (OH),22
2021-04-02T23:00:00.000Z,Otterbein,14,Heidelberg,44
2021-04-02T23:00:00.000Z,Mars Hill,28,UVA-Wise,40
2021-04-02T23:00:00.000Z,Mount Union,20,Marietta,3
2021-04-03T16:00:00.000Z,Sewanee Univ. of the South,21,Greensboro,24
2021-04-03T16:00:00.000Z,Brevard College,44,NC Wesleyan,14
2021-04-03T16:00:00.000Z,Maine,17,Villanova,44
2021-04-03T16:00:00.000Z,Gardner-Webb,19,Monmouth,48
2021-04-03T16:00:00.000Z,Lehigh,0,Bucknell,6
2021-04-03T17:00:00.000Z,Wofford,24,The Citadel,28
2021-04-03T17:00:00.000Z,Kennesaw State,35,Robert Morris,0
2021-04-03T17:00:00.000Z,Howard,28,Delaware State,37
2021-04-03T17:00:00.000Z,Stetson,3,Presbyterian College,26
2021-04-03T17:00:00.000Z,McNeese,43,Nicholls,31
2021-04-03T17:00:00.000Z,Quincy,0,Indianapolis,38
2021-04-03T17:00:00.000Z,Hampden-Sydney,49,Ferrum,21
2021-04-03T17:00:00.000Z,Randolph-Macon,13,Emory & Henry,10
2021-04-03T17:00:00.000Z,Concordia (IL),3,Eureka College,26
2021-04-03T17:00:00.000Z,Newberry,54,Erskine,14
2021-04-03T17:30:00.000Z,VMI,20,East Tennessee State,24
2021-04-03T17:30:00.000Z,Rose-Hulman,34,Franklin,14
2021-04-03T17:30:00.000Z,Mount St. Joseph,47,Bluffton,21
2021-04-03T17:30:00.000Z,Defiance,42,Anderson (IN),19
2021-04-03T18:00:00.000Z,Greenville,28,Iowa Wesleyan,25
2021-04-03T18:00:00.000Z,Drake,7,Valparaiso,10
2021-04-03T18:00:00.000Z,Eastern Illinois,23,Jacksonville State,44
2021-04-03T18:00:00.000Z,UT Martin,16,Southeast Missouri State,21
2021-04-03T18:00:00.000Z,Central,49,Simpson College,14
2021-04-03T18:00:00.000Z,Luther,21,Loras College,45
2021-04-03T18:00:00.000Z,Wisconsin Lutheran,14,Lakeland University,62
2021-04-03T18:00:00.000Z,Benedictine (IL),30,Aurora,36
2021-04-03T18:00:00.000Z,Rockford,20,Concordia (WI),14
2021-04-03T18:30:00.000Z,Tennessee Tech,24,Tennessee State,10
2021-04-03T19:00:00.000Z,Ripon,16,Martin Luther College,34
2021-04-03T19:00:00.000Z,Austin Peay,34,Murray State,31
2021-04-03T19:00:00.000Z,Butler,14,Morehead State,35
2021-04-03T19:00:00.000Z,San Diego,25,Davidson,31
2021-04-03T19:00:00.000Z,Alabama State,7,South Carolina State,14
2021-04-03T19:30:00.000Z,Mercer,26,Furman,14
2021-04-03T20:00:00.000Z,Mississippi Valley State,17,Arkansas-Pine Bluff,24
2021-04-03T20:00:00.000Z,Augustana (IL),34,Millikin,40
2021-04-03T20:00:00.000Z,Tusculum,49,Limestone,17
2021-04-03T20:00:00.000Z,Fordham,40,Colgate,8
2021-04-03T20:00:00.000Z,Southern Utah,16,Weber State,19
2021-04-03T20:05:00.000Z,UC Davis,22,Eastern Washington,32
2021-04-03T21:00:00.000Z,Jackson State,14,Southern,34
2021-04-03T21:00:00.000Z,Hillsdale,7,Tiffin,28
2021-04-03T22:00:00.000Z,West Liberty,19,Wheeling Jesuit,42
2021-04-03T22:00:00.000Z,Idaho State,24,Idaho,22
2021-04-03T23:00:00.000Z,Southeastern Louisiana,42,Lamar,12
2021-04-03T23:00:00.000Z,Northwestern (MN),27,Minnesota-Morris,23
2021-04-03T23:00:00.000Z,Kentucky Wesleyan,6,Findlay,54
2021-04-04T00:00:00.000Z,William Jewell College,28,Missouri S&T,49
2021-04-04T00:00:00.000Z,Western Illinois,27,Youngstown State,24
2021-04-17T18:00:00.000Z,James Madison,23,Richmond,6
2020-11-04T23:00:00.000Z,Akron,13,Western Michigan,58
2020-11-04T23:00:00.000Z,Kent State,27,Eastern Michigan,23
2020-11-05T00:00:00.000Z,Northern Illinois,30,Buffalo,49
2020-11-05T00:00:00.000Z,Miami (OH),38,Ball State,31
2020-11-05T00:00:00.000Z,Central Michigan,30,Ohio,27
2020-11-05T01:00:00.000Z,Toledo,38,Bowling Green,3
2020-11-06T00:00:00.000Z,Nevada,34,Utah State,9
2020-11-06T02:00:00.000Z,Colorado State,34,Wyoming,24
2020-11-07T00:30:00.000Z,NC State,41,Miami,44
2020-11-07T02:00:00.000Z,San Diego State,17,San José State,28
2020-11-07T02:45:00.000Z,Boise State,17,BYU,51
2020-11-07T17:00:00.000Z,East Carolina,21,Tulane,38
2020-11-07T17:00:00.000Z,USC,28,Arizona State,27
2020-11-07T17:00:00.000Z,Duke,24,North Carolina,56
2020-11-07T17:00:00.000Z,Northwestern,21,Nebraska,13
2020-11-07T17:00:00.000Z,Indiana,38,Michigan,21
2020-11-07T17:00:00.000Z,Louisiana,27,Arkansas State,20
2020-11-07T17:00:00.000Z,Texas,17,West Virginia,13
2020-11-07T17:00:00.000Z,Temple,23,SMU,47
2020-11-07T17:00:00.000Z,Georgia State,52,Louisiana Monroe,34
2020-11-07T17:00:00.000Z,Virginia Tech,35,Liberty,38
2020-11-07T17:00:00.000Z,Memphis,34,South Florida,33
2020-11-07T17:00:00.000Z,Iowa,49,Michigan State,7
2020-11-07T18:00:00.000Z,Georgia Southern,20,Troy,13
2020-11-07T19:00:00.000Z,Syracuse,13,Boston College,16
2020-11-07T19:30:00.000Z,Marshall,51,UMass,10
2020-11-07T20:00:00.000Z,Eastern Kentucky,6,Stephen F. Austin,24
2020-11-07T20:00:00.000Z,Texas State,17,Appalachian State,38
2020-11-07T20:00:00.000Z,Southern Mississippi,24,North Alabama,13
2020-11-07T20:30:00.000Z,Oklahoma,62,Kansas,9
2020-11-07T20:30:00.000Z,Mississippi State,24,Vanderbilt,17
2020-11-07T20:30:00.000Z,Cincinnati,38,Houston,10
2020-11-07T20:30:00.000Z,Georgia,28,Florida,44
2020-11-07T20:30:00.000Z,Penn State,19,Maryland,35
2020-11-07T20:30:00.000Z,TCU,34,Texas Tech,18
2020-11-07T20:30:00.000Z,UNLV,27,Fresno State,40
2020-11-07T20:30:00.000Z,Illinois,14,Minnesota,41
2020-11-07T21:00:00.000Z,Abilene Christian,21,Angelo State,34
2020-11-07T21:00:00.000Z,Kansas State,18,Oklahoma State,20
2020-11-07T21:00:00.000Z,Florida State,17,Pittsburgh,41
2020-11-07T23:00:00.000Z,Florida Atlantic,10,Western Kentucky,6
2020-11-08T00:00:00.000Z,Iowa State,38,Baylor,31
2020-11-08T00:00:00.000Z,South Carolina,3,Texas A&M,48
2020-11-08T00:00:00.000Z,Colorado,48,UCLA,42
2020-11-08T00:30:00.000Z,Oregon,35,Stanford,14
2020-11-08T00:30:00.000Z,Ohio State,49,Rutgers,27
2020-11-08T00:30:00.000Z,Arkansas,24,Tennessee,13
2020-11-08T00:30:00.000Z,Notre Dame,47,Clemson,40
2020-11-08T01:00:00.000Z,Coastal Carolina,23,South Alabama,6
2020-11-08T03:30:00.000Z,Oregon State,28,Washington State,38
2020-11-08T04:00:00.000Z,Hawai'i,39,New Mexico,33
2021-04-09T22:00:00.000Z,Davenport,37,Gannon,22
2021-04-09T22:00:00.000Z,Capital,10,Otterbein,47
2021-04-09T22:00:00.000Z,Carnegie Mellon,20,Geneva College,7
2021-04-09T23:00:00.000Z,Grove City College,17,Westminster PA,24
2021-04-09T23:00:00.000Z,Marietta,29,Muskingum,7
2021-04-09T23:00:00.000Z,Heidelberg,42,Ohio Northern,35
2021-04-09T23:00:00.000Z,Bethany (WV),40,Waynesburg,7
2021-04-10T02:00:00.000Z,Pacific (OR),7,George Fox University,35
2021-04-10T15:00:00.000Z,Presbyterian College,29,Davidson,24
2021-04-10T16:00:00.000Z,Butler,7,Drake,33
2021-04-10T16:00:00.000Z,Morehead State,28,Valparaiso,24
2021-04-10T16:00:00.000Z,Charleston Southern,27,Robert Morris,14
2021-04-10T16:00:00.000Z,Charleston (WV),39,WV State,10
2021-04-10T16:30:00.000Z,Lafayette,20,Lehigh,13
2021-04-10T17:00:00.000Z,Bucknell,17,Fordham,31
2021-04-10T17:00:00.000Z,Monmouth,42,Kennesaw State,17
2021-04-10T17:00:00.000Z,Frostburg State,55,Alderson-Broaddus,0
2021-04-10T17:00:00.000Z,Walsh,21,Hillsdale,31
2021-04-10T17:00:00.000Z,Tiffin,21,Kentucky Wesleyan,0
2021-04-10T17:00:00.000Z,The Citadel,26,Furman,7
2021-04-10T17:00:00.000Z,Montana,59,Central Washington,3
2021-04-10T17:00:00.000Z,St. Vincent,14,Washington & Jefferson,42
2021-04-10T17:00:00.000Z,Nebraska Wesleyan University,19,Central,37
2021-04-10T17:30:00.000Z,Bluffton,23,Defiance,20
2021-04-10T17:30:00.000Z,Glenville State,14,West Liberty,37
2021-04-10T17:30:00.000Z,Anderson (IN),30,Mount St. Joseph,49
2021-04-10T17:30:00.000Z,Franklin,21,Hanover,56
2021-04-10T18:00:00.000Z,Iowa Wesleyan,13,Westminster,20
2021-04-10T18:00:00.000Z,Stevenson,28,Alvernia University,10
2021-04-10T18:00:00.000Z,Minnesota-Morris,14,Martin Luther College,44
2021-04-10T18:00:00.000Z,Concordia (WI),33,Ripon,23
2021-04-10T18:30:00.000Z,Alcorn State,0,Texas Southern,2
2021-04-10T18:30:00.000Z,Lenoir-Rhyne,23,Tusculum,28
2021-04-10T19:00:00.000Z,Missouri State,21,Youngstown State,10
2021-04-10T19:00:00.000Z,Shepherd,38,Mercyhurst,14
2021-04-10T19:00:00.000Z,Jackson State,43,Alabama A&M,52
2021-04-10T19:00:00.000Z,Alabama State,42,Mississippi Valley State,17
2021-04-10T19:00:00.000Z,Weber State,20,Idaho State,15
2021-04-10T19:30:00.000Z,Wheeling Jesuit,7,Notre Dame College,55
2021-04-10T19:30:00.000Z,Lake Forest,27,Greenville,2
2021-04-10T20:00:00.000Z,Erskine,21,Fort Valley State,45
2021-04-10T20:00:00.000Z,McKendree,30,Quincy,8
2021-04-10T20:00:00.000Z,Eureka College,48,Rockford,29
2021-04-10T20:00:00.000Z,Nicholls,45,Southeastern Louisiana,52
2021-04-10T20:00:00.000Z,San Diego,34,Stetson,10
2021-04-10T20:05:00.000Z,Eastern Washington,38,Idaho,31
2021-04-10T21:00:00.000Z,Northern Iowa,20,North Dakota State,23
2021-04-10T21:00:00.000Z,Sam Houston State,27,McNeese,13
2021-04-10T22:00:00.000Z,Delaware State,14,Delaware,34
2021-04-10T22:00:00.000Z,Mercer,21,East Tennessee State,13
2021-04-10T22:00:00.000Z,Newberry,34,Wingate,9
2021-04-10T22:00:00.000Z,Findlay,10,Ohio Dominican,14
2021-04-10T23:00:00.000Z,Limestone,35,Mars Hill,42
2021-04-10T23:00:00.000Z,Illinois Wesleyan,42,North Park,7
2021-04-11T00:00:00.000Z,Truman State,34,William Jewell College,15
2021-04-11T00:00:00.000Z,Missouri S&T,48,Southwest Baptist,34
2021-04-11T00:00:00.000Z,Southern Utah,20,Northern Arizona,28
2021-04-11T00:00:00.000Z,Incarnate Word,47,Northwestern State,49
2020-11-11T00:00:00.000Z,Ohio,24,Akron,10
2020-11-11T00:30:00.000Z,Bowling Green,24,Kent State,62
2020-11-11T01:00:00.000Z,Buffalo,42,Miami (OH),10
2020-11-12T00:00:00.000Z,Ball State,38,Eastern Michigan,31
2020-11-12T01:00:00.000Z,Northern Illinois,10,Central Michigan,40
2020-11-12T01:00:00.000Z,Western Michigan,41,Toledo,38
2020-11-13T01:00:00.000Z,Boise State,52,Colorado State,21
2020-11-14T00:00:00.000Z,Florida International,19,Florida Atlantic,38
