start_date,home_team,home_points,away_team,away_points
2019-11-16T21:00:00.000Z,Iowa,23,Minnesota,19
2019-11-16T21:00:00.000Z,UNLV,7,Hawai'i,21
2019-11-16T21:00:00.000Z,Nicholls,34,McNeese,20
2019-11-16T21:00:00.000Z,Duke,6,Syracuse,49
2019-11-16T21:00:00.000Z,Florida A&M,39,Howard,7
2019-11-16T21:00:00.000Z,New Mexico State,41,Incarnate Word,28
2019-11-16T21:00:00.000Z,Southern Utah,31,Northern Arizona,30
2019-11-16T21:30:00.000Z,Washington State,49,Stanford,22
2019-11-16T21:30:00.000Z,Middle Tennessee,28,Rice,31
2019-11-16T22:00:00.000Z,South Alabama,27,Louisiana,37
2019-11-16T22:00:00.000Z,San Diego,52,Morehead State,20
2019-11-16T22:00:00.000Z,Idaho,7,Sacramento State,31
2019-11-16T23:00:00.000Z,UT San Antonio,17,Southern Mississippi,36
2019-11-17T00:00:00.000Z,UC Davis,17,Montana State,27
2019-11-17T00:00:00.000Z,Colorado State,21,Air Force,38
2019-11-17T00:00:00.000Z,South Florida,17,Cincinnati,20
2019-11-17T00:00:00.000Z,Ole Miss,37,LSU,58
2019-11-17T00:30:00.000Z,Baylor,31,Oklahoma,34
2019-11-17T00:30:00.000Z,NC State,20,Louisville,34
2019-11-17T00:30:00.000Z,Oregon State,35,Arizona State,34
2019-11-17T00:30:00.000Z,Georgia State,27,Appalachian State,56
2019-11-17T00:30:00.000Z,Texas A&M,30,South Carolina,6
2019-11-17T01:00:00.000Z,Cal Poly,41,Eastern Washington,42
2019-11-17T01:00:00.000Z,Utah,49,UCLA,3
2019-11-17T03:15:00.000Z,Boise State,42,New Mexico,9
2019-11-17T03:30:00.000Z,Oregon,34,Arizona,6
2019-11-17T04:00:00.000Z,California,17,USC,41
2019-11-23T17:00:00.000Z,Monmouth,48,Hampton,13
2019-11-23T19:00:00.000Z,Kennesaw State,42,Gardner-Webb,14
2019-11-23T20:30:00.000Z,Charleston Southern,41,Campbell,31
2019-11-20T00:30:00.000Z,Northern Illinois,17,Eastern Michigan,45
2019-11-20T00:30:00.000Z,Bowling Green,24,Ohio,66
2019-11-21T00:30:00.000Z,Buffalo,49,Toledo,30
2019-11-21T00:30:00.000Z,Miami (OH),20,Akron,17
2019-11-22T00:00:00.000Z,Northwestern State,20,Stephen F. Austin,32
2019-11-22T00:00:00.000Z,Southeastern Louisiana,27,Nicholls,28
2019-11-22T01:00:00.000Z,Georgia Tech,28,NC State,26
2019-11-23T00:30:00.000Z,Incarnate Word,35,Central Arkansas,52
2019-11-23T02:30:00.000Z,Wyoming,17,Colorado State,7
2019-11-23T17:00:00.000Z,Yale,50,Harvard,43
2019-11-23T17:00:00.000Z,Richmond,15,William & Mary,21
2019-11-23T17:00:00.000Z,Wagner,10,Bryant,14
2019-11-23T17:00:00.000Z,Duquesne,10,Central Connecticut,43
2019-11-23T17:00:00.000Z,Robert Morris,16,Sacred Heart,14
2019-11-23T17:00:00.000Z,Brown,23,Dartmouth,29
2019-11-23T17:00:00.000Z,Tulane,31,UCF,34
2019-11-23T17:00:00.000Z,Ohio State,28,Penn State,17
2019-11-23T17:00:00.000Z,Northwestern,22,Minnesota,38
2019-11-23T17:00:00.000Z,Kent State,41,Ball State,38
2019-11-23T17:00:00.000Z,Rhode Island,21,James Madison,55
2019-11-23T17:00:00.000Z,Holy Cross,24,Georgetown,0
2019-11-23T17:00:00.000Z,Connecticut,24,East Carolina,31
2019-11-23T17:00:00.000Z,Rutgers,0,Michigan State,27
2019-11-23T17:00:00.000Z,Alabama,66,Western Carolina,3
2019-11-23T17:00:00.000Z,Auburn,52,Samford,0
2019-11-23T17:00:00.000Z,UMass,24,BYU,56
2019-11-23T17:00:00.000Z,Youngstown State,21,Illinois State,3
2019-11-23T17:00:00.000Z,Virginia,55,Liberty,27
2019-11-23T17:00:00.000Z,Iowa State,41,Kansas,31
2019-11-23T17:00:00.000Z,Long Island University,10,Merrimack,24
2019-11-23T17:00:00.000Z,The Citadel,11,Wofford,31
2019-11-23T17:00:00.000Z,Jacksonville,28,San Diego,47
2019-11-23T17:00:00.000Z,Iowa,19,Illinois,10
2019-11-23T17:00:00.000Z,West Virginia,13,Oklahoma State,20
2019-11-23T17:30:00.000Z,Lehigh,16,Lafayette,17
2019-11-23T18:00:00.000Z,North Carolina A&T,54,North Carolina Central,0
2019-11-23T18:00:00.000Z,Fordham,31,Bucknell,14
2019-11-23T18:00:00.000Z,Sam Houston State,37,Houston Baptist,14
2019-11-23T18:00:00.000Z,Howard,20,Morgan State,15
2019-11-23T18:00:00.000Z,Furman,64,Point University,7
2019-11-23T18:00:00.000Z,Norfolk State,17,South Carolina State,20
2019-11-23T18:00:00.000Z,VMI,31,Chattanooga,24
2019-11-23T18:00:00.000Z,Davidson,28,Drake,31
2019-11-23T18:00:00.000Z,Dayton,51,Butler,38
2019-11-23T18:00:00.000Z,New Hampshire,28,Maine,10
2019-11-23T18:00:00.000Z,Villanova,55,Delaware,33
2019-11-23T18:00:00.000Z,Pennsylvania,7,Princeton,28
2019-11-23T18:00:00.000Z,Morehead State,16,Stetson,31
2019-11-23T18:30:00.000Z,Cornell,35,Columbia,9
2019-11-23T19:00:00.000Z,Valparaiso,14,Marist,26
2019-11-23T19:00:00.000Z,Delaware State,21,St Francis (PA),35
2019-11-23T19:00:00.000Z,Towson,23,Elon,25
2019-11-23T19:00:00.000Z,Stony Brook,26,Albany,31
2019-11-23T19:00:00.000Z,Alabama A&M,30,Mississippi Valley State,13
2019-11-23T19:00:00.000Z,North Dakota,36,Southern Utah,18
2019-11-23T19:00:00.000Z,Jacksonville State,23,Eastern Kentucky,29
2019-11-23T19:00:00.000Z,Southeast Missouri State,31,Murray State,24
2019-11-23T19:00:00.000Z,Montana State,48,Montana,14
2019-11-23T19:00:00.000Z,New Mexico,22,Air Force,44
2019-11-23T19:00:00.000Z,Georgia State,28,South Alabama,15
2019-11-23T19:00:00.000Z,Northern Iowa,38,Western Illinois,7
2019-11-23T19:05:00.000Z,Northern Colorado,21,Cal Poly,28
2019-11-23T19:30:00.000Z,Appalachian State,35,Texas State,13
2019-11-23T19:30:00.000Z,Tennessee Tech,27,Tennessee State,37
2019-11-23T19:30:00.000Z,Notre Dame,40,Boston College,7
2019-11-23T20:00:00.000Z,Arkansas State,38,Georgia Southern,33
2019-11-23T20:00:00.000Z,Southern Illinois,7,North Dakota State,21
2019-11-23T20:00:00.000Z,South Dakota,24,South Dakota State,21
2019-11-23T20:00:00.000Z,Austin Peay,35,Eastern Illinois,7
2019-11-23T20:00:00.000Z,Missouri State,24,Indiana State,51
2019-11-23T20:00:00.000Z,Jackson State,6,Alcorn State,41
2019-11-23T20:30:00.000Z,Charlotte,24,Marshall,13
2019-11-23T20:30:00.000Z,Navy,35,SMU,28
2019-11-23T20:30:00.000Z,Rice,20,North Texas,14
2019-11-23T20:30:00.000Z,USC,52,UCLA,35
2019-11-23T20:30:00.000Z,Virginia Tech,28,Pittsburgh,0
2019-11-23T20:30:00.000Z,Southern Mississippi,10,Western Kentucky,28
2019-11-23T20:30:00.000Z,UAB,20,Louisiana Tech,14
2019-11-23T20:30:00.000Z,Vanderbilt,38,East Tennessee State,0
2019-11-23T20:30:00.000Z,Kentucky,50,UT Martin,7
2019-11-23T20:30:00.000Z,Bethune-Cookman,31,Florida A&M,27
2019-11-23T20:30:00.000Z,Maryland,7,Nebraska,54
2019-11-23T20:30:00.000Z,Baylor,24,Texas,10
2019-11-23T20:30:00.000Z,Georgia,19,Texas A&M,13
2019-11-23T20:30:00.000Z,Indiana,14,Michigan,39
2019-11-23T20:30:00.000Z,North Carolina,56,Mercer,7
2019-11-23T21:00:00.000Z,Stanford,20,California,24
2019-11-23T21:00:00.000Z,UNLV,38,San José State,35
2019-11-23T21:00:00.000Z,New Mexico State,44,UTEP,35
2019-11-23T21:00:00.000Z,Wisconsin,45,Purdue,24
2019-11-23T21:00:00.000Z,Arkansas-Pine Bluff,45,Texas Southern,13
2019-11-23T21:00:00.000Z,Weber State,38,Idaho State,10
2019-11-23T21:00:00.000Z,Lamar,3,McNeese,27
2019-11-23T21:00:00.000Z,South Florida,10,Memphis,49
2019-11-23T21:00:00.000Z,Louisville,56,Syracuse,34
2019-11-23T21:00:00.000Z,Northern Arizona,53,Idaho,60
2019-11-23T21:05:00.000Z,Eastern Washington,53,Portland State,46
2019-11-23T21:30:00.000Z,Middle Tennessee,38,Old Dominion,17
2019-11-23T22:00:00.000Z,Louisiana Monroe,45,Coastal Carolina,42
2019-11-23T22:00:00.000Z,Louisiana,53,Troy,3
2019-11-23T22:00:00.000Z,Sacramento State,27,UC Davis,17
2019-11-23T23:00:00.000Z,UT San Antonio,26,Florida Atlantic,40
2019-11-24T00:00:00.000Z,Florida International,30,Miami,24
2019-11-24T00:00:00.000Z,LSU,56,Arkansas,20
2019-11-24T00:00:00.000Z,Cincinnati,15,Temple,13
2019-11-24T00:00:00.000Z,Texas Tech,27,Kansas State,30
2019-11-24T00:30:00.000Z,Mississippi State,45,Abilene Christian,7
2019-11-24T00:30:00.000Z,Wake Forest,39,Duke,27
2019-11-24T00:30:00.000Z,Missouri,20,Tennessee,24
2019-11-24T00:30:00.000Z,Tulsa,14,Houston,24
2019-11-24T00:30:00.000Z,Arizona State,31,Oregon,28
2019-11-24T01:00:00.000Z,Oklahoma,28,TCU,24
2019-11-24T02:00:00.000Z,Washington State,54,Oregon State,53
2019-11-24T03:00:00.000Z,Colorado,20,Washington,14
2019-11-24T03:00:00.000Z,Arizona,7,Utah,35
2019-11-24T03:30:00.000Z,Utah State,21,Boise State,56
2019-11-24T03:30:00.000Z,Fresno State,28,Nevada,35
2019-11-24T04:00:00.000Z,Hawai'i,14,San Diego State,11
2019-11-26T23:00:00.000Z,Akron,3,Ohio,52
2019-11-27T00:00:00.000Z,Northern Illinois,17,Western Michigan,14
2019-11-28T20:00:00.000Z,Alabama State,17,Prairie View,20
2019-11-29T00:30:00.000Z,Mississippi State,21,Ole Miss,20
2019-11-29T17:00:00.000Z,Eastern Michigan,26,Kent State,34
2019-11-29T17:00:00.000Z,Buffalo,49,Bowling Green,7
2019-11-29T17:00:00.000Z,Central Michigan,49,Toledo,7
2019-11-29T17:00:00.000Z,Texas,49,Texas Tech,24
2019-11-29T17:00:00.000Z,Ball State,41,Miami (OH),27
2019-11-29T17:00:00.000Z,Virginia,39,Virginia Tech,30
2019-11-29T19:30:00.000Z,Nebraska,24,Iowa,27
2019-11-29T19:30:00.000Z,Arkansas,14,Missouri,24
2019-11-29T20:30:00.000Z,Colorado State,24,Boise State,31
2019-11-29T20:30:00.000Z,Memphis,34,Cincinnati,24
2019-11-29T21:00:00.000Z,Washington,31,Washington State,13
2019-11-29T21:15:00.000Z,TCU,17,West Virginia,20
2019-11-29T22:00:00.000Z,South Alabama,34,Arkansas State,30
2019-11-29T23:00:00.000Z,Troy,13,Appalachian State,48
2019-11-30T01:00:00.000Z,UCF,34,South Florida,7
2019-11-30T17:00:00.000Z,Marshall,30,Florida International,27
2019-11-30T17:00:00.000Z,Monmouth,44,Holy Cross,27
2019-11-30T17:00:00.000Z,Illinois,10,Northwestern,29
2019-11-30T17:00:00.000Z,East Carolina,24,Tulsa,49
2019-11-30T17:00:00.000Z,Georgia Tech,7,Georgia,52
2019-11-30T17:00:00.000Z,Coastal Carolina,24,Texas State,21
2019-11-30T17:00:00.000Z,South Carolina,3,Clemson,38
2019-11-30T17:00:00.000Z,Purdue,41,Indiana,44
2019-11-30T17:00:00.000Z,Michigan,27,Ohio State,56
2019-11-30T17:00:00.000Z,Kentucky,45,Louisville,13
2019-11-30T17:30:00.000Z,Syracuse,39,Wake Forest,30
2019-11-30T18:00:00.000Z,Albany,42,Central Connecticut,14
2019-11-30T18:00:00.000Z,Austin Peay,42,Furman,6
2019-11-30T19:00:00.000Z,Air Force,20,Wyoming,6
2019-11-30T19:00:00.000Z,Western Kentucky,31,Middle Tennessee,26
2019-11-30T19:00:00.000Z,Liberty,49,New Mexico State,28
2019-11-30T19:00:00.000Z,Old Dominion,22,Charlotte,38
2019-11-30T19:00:00.000Z,Northern Iowa,17,San Diego,3
2019-11-30T19:00:00.000Z,Southeast Missouri State,6,Illinois State,24
2019-11-30T20:00:00.000Z,UTEP,16,Rice,30
2019-11-30T20:00:00.000Z,Nevada,30,UNLV,33
2019-11-30T20:30:00.000Z,Florida Atlantic,34,Southern Mississippi,17
2019-11-30T20:30:00.000Z,Pittsburgh,19,Boston College,26
2019-11-30T20:30:00.000Z,Duke,27,Miami,17
2019-11-30T20:30:00.000Z,Louisiana Tech,41,UT San Antonio,27
2019-11-30T20:30:00.000Z,Michigan State,19,Maryland,16
2019-11-30T20:30:00.000Z,Auburn,48,Alabama,45
2019-11-30T20:30:00.000Z,Minnesota,17,Wisconsin,38
2019-11-30T20:30:00.000Z,Penn State,27,Rutgers,6
2019-11-30T20:30:00.000Z,Temple,49,Connecticut,17
2019-11-30T20:30:00.000Z,Kansas,6,Baylor,61
2019-11-30T21:00:00.000Z,SMU,37,Tulane,20
2019-11-30T21:00:00.000Z,Stanford,24,Notre Dame,45
2019-11-30T21:00:00.000Z,Oregon,24,Oregon State,10
2019-11-30T21:00:00.000Z,North Texas,21,UAB,26
2019-11-30T21:00:00.000Z,Tennessee,28,Vanderbilt,10
2019-11-30T21:00:00.000Z,Southeastern Louisiana,45,Villanova,44
2019-11-30T21:00:00.000Z,Wofford,21,Kennesaw State,28
2019-11-30T21:00:00.000Z,Nicholls,24,North Dakota,6
2019-11-30T21:00:00.000Z,New Mexico,25,Utah State,38
2019-11-30T22:00:00.000Z,Grambling,28,Southern,30
2019-11-30T23:00:00.000Z,Georgia Southern,38,Georgia State,10
2019-12-01T00:00:00.000Z,Houston,41,Navy,56
2019-12-01T00:00:00.000Z,Kansas State,27,Iowa State,17
2019-12-01T00:00:00.000Z,NC State,10,North Carolina,41
2019-12-01T00:00:00.000Z,LSU,50,Texas A&M,7
2019-12-01T00:30:00.000Z,Utah,45,Colorado,15
2019-12-01T00:30:00.000Z,Florida,40,Florida State,17
2019-12-01T00:30:00.000Z,Louisiana,31,Louisiana Monroe,30
2019-12-01T01:00:00.000Z,Oklahoma State,16,Oklahoma,34
2019-12-01T02:00:00.000Z,San Diego State,13,BYU,3
2019-12-01T03:00:00.000Z,Arizona State,24,Arizona,14
2019-12-01T03:30:00.000Z,UCLA,18,California,28
2019-12-01T03:30:00.000Z,San José State,17,Fresno State,16
2019-12-01T04:59:00.000Z,Hawai'i,52,Army,31
2019-12-07T01:00:00.000Z,Oregon,37,Utah,15
2019-12-07T17:00:00.000Z,Central Michigan,21,Miami (OH),26
2019-12-07T17:00:00.000Z,Oklahoma,30,Baylor,23
2019-12-07T17:00:00.000Z,Appalachian State,45,Louisiana,38
2019-12-07T18:00:00.000Z,James Madison,66,Monmouth,21
2019-12-07T18:30:00.000Z,Florida Atlantic,49,UAB,6
2019-12-07T19:00:00.000Z,South Dakota State,10,Northern Iowa,13
2019-12-07T20:00:00.000Z,Weber State,26,Kennesaw State,20
2019-12-07T20:00:00.000Z,Montana State,47,Albany,21
2019-12-07T20:00:00.000Z,Central Arkansas,14,Illinois State,24
2019-12-07T20:00:00.000Z,Montana,73,Southeastern Louisiana,28
2019-12-07T20:30:00.000Z,North Dakota State,37,Nicholls,13
2019-12-07T20:30:00.000Z,Memphis,29,Cincinnati,24
2019-12-07T21:00:00.000Z,LSU,37,Georgia,10
2019-12-07T21:00:00.000Z,Boise State,31,Hawai'i,10
2019-12-07T21:00:00.000Z,Alcorn State,39,Southern,24
2019-12-08T00:30:00.000Z,Clemson,62,Virginia,17
2019-12-08T01:00:00.000Z,Wisconsin,21,Ohio State,34
2019-12-08T02:00:00.000Z,Sacramento State,28,Austin Peay,42
2019-12-14T20:00:00.000Z,Navy,31,Army,7
2019-12-14T00:00:00.000Z,James Madison,17,Northern Iowa,0
2019-12-14T01:00:00.000Z,Montana State,24,Austin Peay,10
2019-12-14T03:00:00.000Z,Weber State,17,Montana,10
2019-12-14T17:00:00.000Z,North Dakota State,9,Illinois State,3
